v4_1,Data Marking,calendar-years,Time,nuts,geography,sic-unofficial,UnofficialStandardIndustrialClassification,type-of-prices,Prices,quarterly-index-and-growth-rate,GrowthRate
90.55244797,,2015,2015,UKI,London,K,K,cvm,Chained Volume Measure,aix,Annual index
-7.923145482,,2015,2015,UKI,London,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
100.5091235,,2015,2015,UKI,London,L,L,cvm,Chained Volume Measure,aix,Annual index
5.449686756,,2015,2015,UKI,London,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
94.3252255,,2015,2015,UKI,London,M,M,cvm,Chained Volume Measure,aix,Annual index
7.325260992,,2015,2015,UKI,London,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
99.5222352,,2015,2015,UKI,London,N,N,cvm,Chained Volume Measure,aix,Annual index
3.836159777,,2015,2015,UKI,London,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
-0.008925255,,2015,2015,UKI,London,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
96.31726957,,2015,2015,UKI,London,O,O,cvm,Chained Volume Measure,aix,Annual index
105.3781878,,2015,2015,UKI,London,P,P,cvm,Chained Volume Measure,aix,Annual index
2.134589048,,2015,2015,UKI,London,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
2.239337487,,2015,2015,UKI,London,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
95.11837751,,2015,2015,UKI,London,Q,Q,cvm,Chained Volume Measure,aix,Annual index
6.10755008,,2015,2015,UKI,London,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
98.99322725,,2015,2015,UKI,London,R,R,cvm,Chained Volume Measure,aix,Annual index
0.058488874,,2015,2015,UKI,London,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
101.3373076,,2015,2015,UKI,London,S,S,cvm,Chained Volume Measure,aix,Annual index
84.49342363,,2015,2015,UKI,London,T,T,cvm,Chained Volume Measure,aix,Annual index
11.415653,,2015,2015,UKI,London,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
108.56056,,2015,2015,UKJ,South East,A,A,cvm,Chained Volume Measure,aix,Annual index
2.153897112,,2015,2015,UKJ,South East,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
3.313751666,,2015,2015,UKJ,South East,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
99.63128569,,2015,2015,UKJ,South East,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
122.6673968,,2015,2015,UKJ,South East,B,B,cvm,Chained Volume Measure,aix,Annual index
-12.97286331,,2015,2015,UKJ,South East,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
2.090321449,,2015,2015,UKJ,South East,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
98.17416399,,2015,2015,UKJ,South East,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
98.29922259,,2015,2015,UKJ,South East,C,C,cvm,Chained Volume Measure,aix,Annual index
0.905135251,,2015,2015,UKJ,South East,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
4.248955239,,2015,2015,UKJ,South East,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
100.593994,,2015,2015,UKJ,South East,D,D,cvm,Chained Volume Measure,aix,Annual index
93.54471797,,2015,2015,UKJ,South East,E,E,cvm,Chained Volume Measure,aix,Annual index
7.135486575,,2015,2015,UKJ,South East,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
3.970573059,,2015,2015,UKJ,South East,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
98.0024886,,2015,2015,UKJ,South East,F,F,cvm,Chained Volume Measure,aix,Annual index
5.318976362,,2015,2015,UKJ,South East,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
97.10165028,,2015,2015,UKJ,South East,G,G,cvm,Chained Volume Measure,aix,Annual index
3.446153958,,2015,2015,UKJ,South East,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
99.94117765,,2015,2015,UKJ,South East,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
-2.873058152,,2015,2015,UKJ,South East,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
102.8737428,,2015,2015,UKJ,South East,H,H,cvm,Chained Volume Measure,aix,Annual index
99.376705,,2015,2015,UKJ,South East,I,I,cvm,Chained Volume Measure,aix,Annual index
6.319934522,,2015,2015,UKJ,South East,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
100.1646463,,2015,2015,UKJ,South East,J,J,cvm,Chained Volume Measure,aix,Annual index
3.539845761,,2015,2015,UKJ,South East,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
3.215950941,,2015,2015,UKJ,South East,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
111.157064,,2015,2015,UKJ,South East,K,K,cvm,Chained Volume Measure,aix,Annual index
3.74990112,,2015,2015,UKJ,South East,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
96.4389364,,2015,2015,UKJ,South East,L,L,cvm,Chained Volume Measure,aix,Annual index
4.671113389,,2015,2015,UKJ,South East,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
101.0010316,,2015,2015,UKJ,South East,M,M,cvm,Chained Volume Measure,aix,Annual index
7.010544432,,2015,2015,UKJ,South East,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
97.71494474,,2015,2015,UKJ,South East,N,N,cvm,Chained Volume Measure,aix,Annual index
-3.588721257,,2015,2015,UKJ,South East,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
107.5640866,,2015,2015,UKJ,South East,O,O,cvm,Chained Volume Measure,aix,Annual index
98.30285828,,2015,2015,UKJ,South East,P,P,cvm,Chained Volume Measure,aix,Annual index
2.840622741,,2015,2015,UKJ,South East,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
100.6064584,,2015,2015,UKJ,South East,Q,Q,cvm,Chained Volume Measure,aix,Annual index
3.181913666,,2015,2015,UKJ,South East,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
-1.156715815,,2015,2015,UKJ,South East,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
100.2069432,,2015,2015,UKJ,South East,R,R,cvm,Chained Volume Measure,aix,Annual index
7.225734672,,2015,2015,UKJ,South East,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
110.9322307,,2015,2015,UKJ,South East,S,S,cvm,Chained Volume Measure,aix,Annual index
1.861227502,,2015,2015,UKJ,South East,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
77.00666446,,2015,2015,UKJ,South East,T,T,cvm,Chained Volume Measure,aix,Annual index
113.0862869,,2015,2015,UKK,South West,A,A,cvm,Chained Volume Measure,aix,Annual index
-0.984406053,,2015,2015,UKK,South West,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
1.353587142,,2015,2015,UKK,South West,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
98.50625666,,2015,2015,UKK,South West,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
96.78922228,,2015,2015,UKK,South West,B,B,cvm,Chained Volume Measure,aix,Annual index
2.918194816,,2015,2015,UKK,South West,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
1.372076463,,2015,2015,UKK,South West,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
99.49680605,,2015,2015,UKK,South West,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
0.070356154,,2015,2015,UKK,South West,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
100.4358546,,2015,2015,UKK,South West,C,C,cvm,Chained Volume Measure,aix,Annual index
103.5294221,,2015,2015,UKK,South West,D,D,cvm,Chained Volume Measure,aix,Annual index
5.045597895,,2015,2015,UKK,South West,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
5.207420973,,2015,2015,UKK,South West,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
91.46757873,,2015,2015,UKK,South West,E,E,cvm,Chained Volume Measure,aix,Annual index
7.133409315,,2015,2015,UKK,South West,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
97.33394921,,2015,2015,UKK,South West,F,F,cvm,Chained Volume Measure,aix,Annual index
96.92371454,,2015,2015,UKK,South West,G,G,cvm,Chained Volume Measure,aix,Annual index
6.30749854,,2015,2015,UKK,South West,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
98.1942724,,2015,2015,UKK,South West,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
0.908768283,,2015,2015,UKK,South West,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
106.0402768,,2015,2015,UKK,South West,H,H,cvm,Chained Volume Measure,aix,Annual index
0.980220527,,2015,2015,UKK,South West,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
1.795577354,,2015,2015,UKK,South West,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
97.33738058,,2015,2015,UKK,South West,I,I,cvm,Chained Volume Measure,aix,Annual index
1.98182788,,2015,2015,UKK,South West,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
94.28180998,,2015,2015,UKK,South West,J,J,cvm,Chained Volume Measure,aix,Annual index
98.31433407,,2015,2015,UKK,South West,K,K,cvm,Chained Volume Measure,aix,Annual index
-4.235325052,,2015,2015,UKK,South West,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
94.38993769,,2015,2015,UKK,South West,L,L,cvm,Chained Volume Measure,aix,Annual index
0.028447234,,2015,2015,UKK,South West,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
98.97811568,,2015,2015,UKK,South West,M,M,cvm,Chained Volume Measure,aix,Annual index
1.900469757,,2015,2015,UKK,South West,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
97.84574296,,2015,2015,UKK,South West,N,N,cvm,Chained Volume Measure,aix,Annual index
5.811204416,,2015,2015,UKK,South West,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
-4.894703481,,2015,2015,UKK,South West,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
104.8142042,,2015,2015,UKK,South West,O,O,cvm,Chained Volume Measure,aix,Annual index
-0.224589533,,2015,2015,UKK,South West,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
97.55746902,,2015,2015,UKK,South West,P,P,cvm,Chained Volume Measure,aix,Annual index
0.867833591,,2015,2015,UKK,South West,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
100.5034077,,2015,2015,UKK,South West,Q,Q,cvm,Chained Volume Measure,aix,Annual index
108.7824666,,2015,2015,UKK,South West,R,R,cvm,Chained Volume Measure,aix,Annual index
-5.379469898,,2015,2015,UKK,South West,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
103.1613301,,2015,2015,UKK,South West,S,S,cvm,Chained Volume Measure,aix,Annual index
4.934495276,,2015,2015,UKK,South West,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
82.3269252,,2015,2015,UKK,South West,T,T,cvm,Chained Volume Measure,aix,Annual index
-15.80966707,,2015,2015,UKK,South West,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
4.435855781,,2015,2015,UKL,Wales,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
107.1178978,,2015,2015,UKL,Wales,A,A,cvm,Chained Volume Measure,aix,Annual index
98.25865912,,2015,2015,UKL,Wales,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
1.920842686,,2015,2015,UKL,Wales,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
161.7017341,,2015,2015,UKL,Wales,B,B,cvm,Chained Volume Measure,aix,Annual index
1.491315333,,2015,2015,UKL,Wales,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
2.394254588,,2015,2015,UKL,Wales,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
99.54304963,,2015,2015,UKL,Wales,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
1.088407983,,2015,2015,UKL,Wales,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
99.96381865,,2015,2015,UKL,Wales,C,C,cvm,Chained Volume Measure,aix,Annual index
94.02356155,,2015,2015,UKL,Wales,D,D,cvm,Chained Volume Measure,aix,Annual index
9.358098755,,2015,2015,UKL,Wales,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
98.06759609,,2015,2015,UKL,Wales,E,E,cvm,Chained Volume Measure,aix,Annual index
5.97451335,,2015,2015,UKL,Wales,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
3.024002433,,2015,2015,UKL,Wales,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
93.74113873,,2015,2015,UKL,Wales,F,F,cvm,Chained Volume Measure,aix,Annual index
5.421526549,,2015,2015,UKL,Wales,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
92.68101811,,2015,2015,UKL,Wales,G,G,cvm,Chained Volume Measure,aix,Annual index
98.16204641,,2015,2015,UKL,Wales,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
1.653558557,,2015,2015,UKL,Wales,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
-1.648043975,,2015,2015,UKL,Wales,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
104.8378547,,2015,2015,UKL,Wales,H,H,cvm,Chained Volume Measure,aix,Annual index
98.32556537,,2015,2015,UKL,Wales,I,I,cvm,Chained Volume Measure,aix,Annual index
7.19598924,,2015,2015,UKL,Wales,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
6.943062213,,2015,2015,UKL,Wales,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
93.50633847,,2015,2015,UKL,Wales,J,J,cvm,Chained Volume Measure,aix,Annual index
2.970668117,,2015,2015,UKL,Wales,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
96.82835056,,2015,2015,UKL,Wales,K,K,cvm,Chained Volume Measure,aix,Annual index
99.6420331,,2015,2015,UKL,Wales,L,L,cvm,Chained Volume Measure,aix,Annual index
0.041412804,,2015,2015,UKL,Wales,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
99.92403523,,2015,2015,UKL,Wales,M,M,cvm,Chained Volume Measure,aix,Annual index
4.999412039,,2015,2015,UKL,Wales,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
96.19919366,,2015,2015,UKL,Wales,N,N,cvm,Chained Volume Measure,aix,Annual index
3.6063183,,2015,2015,UKL,Wales,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
-4.005067777,,2015,2015,UKL,Wales,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
99.98152478,,2015,2015,UKL,Wales,O,O,cvm,Chained Volume Measure,aix,Annual index
0.475585643,,2015,2015,UKL,Wales,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
99.72630806,,2015,2015,UKL,Wales,P,P,cvm,Chained Volume Measure,aix,Annual index
97.2073878,,2015,2015,UKL,Wales,Q,Q,cvm,Chained Volume Measure,aix,Annual index
0.957001981,,2015,2015,UKL,Wales,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
112.6427666,,2015,2015,UKL,Wales,R,R,cvm,Chained Volume Measure,aix,Annual index
-6.021099233,,2015,2015,UKL,Wales,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
5.269070295,,2015,2015,UKL,Wales,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
102.8023141,,2015,2015,UKL,Wales,S,S,cvm,Chained Volume Measure,aix,Annual index
101.8891285,,2015,2015,UKL,Wales,T,T,cvm,Chained Volume Measure,aix,Annual index
20.35894386,,2015,2015,UKL,Wales,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,A,A,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
4.743074208,,2015,2015,UKZ,Extra-regio,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
99.91847392,,2015,2015,UKZ,Extra-regio,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
7.78081911,,2015,2015,UKZ,Extra-regio,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
96.71092108,,2015,2015,UKZ,Extra-regio,B,B,cvm,Chained Volume Measure,aix,Annual index
96.71092108,,2015,2015,UKZ,Extra-regio,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
7.78081911,,2015,2015,UKZ,Extra-regio,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,C,C,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,D,D,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,E,E,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,F,F,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,G,G,cvm,Chained Volume Measure,aix,Annual index
121.5480438,,2015,2015,UKZ,Extra-regio,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
-18.58807258,,2015,2015,UKZ,Extra-regio,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,H,H,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,I,I,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,J,J,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,K,K,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,L,L,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,M,M,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,N,N,cvm,Chained Volume Measure,aix,Annual index
121.5480438,,2015,2015,UKZ,Extra-regio,O,O,cvm,Chained Volume Measure,aix,Annual index
-18.58807258,,2015,2015,UKZ,Extra-regio,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,P,P,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,Q,Q,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,R,R,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,S,S,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
,.,2015,2015,UKZ,Extra-regio,T,T,cvm,Chained Volume Measure,aix,Annual index
,.,2015,2015,UKZ,Extra-regio,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
-8.474441569,,2016,2016,UK0,England,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,A,A,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UK0,England,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
2.090807276,,2016,2016,UK0,England,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
-18.17345669,,2016,2016,UK0,England,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,B,B,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UK0,England,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
1.374176954,,2016,2016,UK0,England,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
0.568461212,,2016,2016,UK0,England,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,C,C,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UK0,England,D,D,cvm,Chained Volume Measure,aix,Annual index
3.383777229,,2016,2016,UK0,England,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
7.402853293,,2016,2016,UK0,England,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,E,E,cvm,Chained Volume Measure,aix,Annual index
3.818853584,,2016,2016,UK0,England,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,F,F,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UK0,England,G,G,cvm,Chained Volume Measure,aix,Annual index
4.214543637,,2016,2016,UK0,England,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
2.151197587,,2016,2016,UK0,England,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
-1.192695247,,2016,2016,UK0,England,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,H,H,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UK0,England,I,I,cvm,Chained Volume Measure,aix,Annual index
1.54830789,,2016,2016,UK0,England,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
5.570531516,,2016,2016,UK0,England,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,J,J,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UK0,England,K,K,cvm,Chained Volume Measure,aix,Annual index
3.854712778,,2016,2016,UK0,England,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
2.134407899,,2016,2016,UK0,England,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,L,L,cvm,Chained Volume Measure,aix,Annual index
3.679891529,,2016,2016,UK0,England,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,M,M,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UK0,England,N,N,cvm,Chained Volume Measure,aix,Annual index
2.194890352,,2016,2016,UK0,England,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,O,O,cvm,Chained Volume Measure,aix,Annual index
-2.311852173,,2016,2016,UK0,England,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,P,P,cvm,Chained Volume Measure,aix,Annual index
-0.605686815,,2016,2016,UK0,England,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,Q,Q,cvm,Chained Volume Measure,aix,Annual index
1.563266038,,2016,2016,UK0,England,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,R,R,cvm,Chained Volume Measure,aix,Annual index
-0.896823989,,2016,2016,UK0,England,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
-6.054436146,,2016,2016,UK0,England,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UK0,England,S,S,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UK0,England,T,T,cvm,Chained Volume Measure,aix,Annual index
19.53087966,,2016,2016,UK0,England,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,A,A,cvm,Chained Volume Measure,aix,Annual index
-12.07005009,,2016,2016,UKC,North East,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
-0.368331836,,2016,2016,UKC,North East,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
-43.12074096,,2016,2016,UKC,North East,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,B,B,cvm,Chained Volume Measure,aix,Annual index
0.204346851,,2016,2016,UKC,North East,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
0.493978102,,2016,2016,UKC,North East,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,C,C,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UKC,North East,D,D,cvm,Chained Volume Measure,aix,Annual index
1.98287572,,2016,2016,UKC,North East,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,E,E,cvm,Chained Volume Measure,aix,Annual index
6.451346582,,2016,2016,UKC,North East,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,F,F,cvm,Chained Volume Measure,aix,Annual index
0.357301621,,2016,2016,UKC,North East,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
0.813503724,,2016,2016,UKC,North East,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,G,G,cvm,Chained Volume Measure,aix,Annual index
-0.484411972,,2016,2016,UKC,North East,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
-1.084077876,,2016,2016,UKC,North East,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,H,H,cvm,Chained Volume Measure,aix,Annual index
7.161038185,,2016,2016,UKC,North East,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,I,I,cvm,Chained Volume Measure,aix,Annual index
-8.748725569,,2016,2016,UKC,North East,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,J,J,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UKC,North East,K,K,cvm,Chained Volume Measure,aix,Annual index
-2.328299314,,2016,2016,UKC,North East,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,L,L,cvm,Chained Volume Measure,aix,Annual index
3.856422118,,2016,2016,UKC,North East,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
-0.845990694,,2016,2016,UKC,North East,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,M,M,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UKC,North East,N,N,cvm,Chained Volume Measure,aix,Annual index
1.969019837,,2016,2016,UKC,North East,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
-5.256227519,,2016,2016,UKC,North East,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,O,O,cvm,Chained Volume Measure,aix,Annual index
3.015632622,,2016,2016,UKC,North East,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
100,,2016,2016,UKC,North East,P,P,cvm,Chained Volume Measure,aix,Annual index
100,,2016,2016,UKC,North East,Q,Q,cvm,Chained Volume Measure,aix,Annual index
