v4_1,Data Marking,calendar-years,Time,nuts,geography,sic-unofficial,UnofficialStandardIndustrialClassification,type-of-prices,Prices,quarterly-index-and-growth-rate,GrowthRate
102.9,,2017,2017,UKD,North West,F,F,cvm,Chained volume measure,aix,Annual index
4.8,,2017,2017,UKD,North West,F,F,cvm,Chained volume measure,gra,Annual growth rate
93.8,,2017,2017,UKD,North West,G,G,cvm,Chained volume measure,aix,Annual index
3.3,,2017,2017,UKD,North West,G,G,cvm,Chained volume measure,gra,Annual growth rate
95.7,,2017,2017,UKD,North West,G--T,G--T,cvm,Chained volume measure,aix,Annual index
3.6,,2017,2017,UKD,North West,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
88.9,,2017,2017,UKD,North West,H,H,cvm,Chained volume measure,aix,Annual index
-0.6,,2017,2017,UKD,North West,H,H,cvm,Chained volume measure,gra,Annual growth rate
98.6,,2017,2017,UKD,North West,I,I,cvm,Chained volume measure,aix,Annual index
2.3,,2017,2017,UKD,North West,I,I,cvm,Chained volume measure,gra,Annual growth rate
75,,2017,2017,UKD,North West,J,J,cvm,Chained volume measure,aix,Annual index
4.4,,2017,2017,UKD,North West,J,J,cvm,Chained volume measure,gra,Annual growth rate
104.9,,2017,2017,UKD,North West,K,K,cvm,Chained volume measure,aix,Annual index
3.8,,2017,2017,UKD,North West,K,K,cvm,Chained volume measure,gra,Annual growth rate
99.8,,2017,2017,UKD,North West,L,L,cvm,Chained volume measure,aix,Annual index
2,,2017,2017,UKD,North West,L,L,cvm,Chained volume measure,gra,Annual growth rate
97.9,,2017,2017,UKD,North West,M,M,cvm,Chained volume measure,aix,Annual index
6.2,,2017,2017,UKD,North West,M,M,cvm,Chained volume measure,gra,Annual growth rate
102.2,,2017,2017,UKD,North West,N,N,cvm,Chained volume measure,aix,Annual index
9.4,,2017,2017,UKD,North West,N,N,cvm,Chained volume measure,gra,Annual growth rate
89.4,,2017,2017,UKD,North West,O,O,cvm,Chained volume measure,aix,Annual index
4.4,,2017,2017,UKD,North West,O,O,cvm,Chained volume measure,gra,Annual growth rate
90.9,,2017,2017,UKD,North West,P,P,cvm,Chained volume measure,aix,Annual index
1.6,,2017,2017,UKD,North West,P,P,cvm,Chained volume measure,gra,Annual growth rate
102.6,,2017,2017,UKD,North West,Q,Q,cvm,Chained volume measure,aix,Annual index
2.9,,2017,2017,UKD,North West,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
100.2,,2017,2017,UKD,North West,R,R,cvm,Chained volume measure,aix,Annual index
3.3,,2017,2017,UKD,North West,R,R,cvm,Chained volume measure,gra,Annual growth rate
94.2,,2017,2017,UKD,North West,S,S,cvm,Chained volume measure,aix,Annual index
8.1,,2017,2017,UKD,North West,S,S,cvm,Chained volume measure,gra,Annual growth rate
89.9,,2017,2017,UKD,North West,T,T,cvm,Chained volume measure,aix,Annual index
-2.8,,2017,2017,UKD,North West,T,T,cvm,Chained volume measure,gra,Annual growth rate
95.8,,2017,2017,UKE,Yorkshire and The Humber,A,A,cvm,Chained volume measure,aix,Annual index
4.5,,2017,2017,UKE,Yorkshire and The Humber,A,A,cvm,Chained volume measure,gra,Annual growth rate
96.8,,2017,2017,UKE,Yorkshire and The Humber,A--T,A--T,cvm,Chained volume measure,aix,Annual index
2.7,,2017,2017,UKE,Yorkshire and The Humber,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
78.8,,2017,2017,UKE,Yorkshire and The Humber,B,B,cvm,Chained volume measure,aix,Annual index
-1.2,,2017,2017,UKE,Yorkshire and The Humber,B,B,cvm,Chained volume measure,gra,Annual growth rate
90.2,,2017,2017,UKE,Yorkshire and The Humber,B--E,B--E,cvm,Chained volume measure,aix,Annual index
-1.4,,2017,2017,UKE,Yorkshire and The Humber,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
90,,2017,2017,UKE,Yorkshire and The Humber,C,C,cvm,Chained volume measure,aix,Annual index
-0.1,,2017,2017,UKE,Yorkshire and The Humber,C,C,cvm,Chained volume measure,gra,Annual growth rate
83,,2017,2017,UKE,Yorkshire and The Humber,D,D,cvm,Chained volume measure,aix,Annual index
-11.1,,2017,2017,UKE,Yorkshire and The Humber,D,D,cvm,Chained volume measure,gra,Annual growth rate
106,,2017,2017,UKE,Yorkshire and The Humber,E,E,cvm,Chained volume measure,aix,Annual index
-2.5,,2017,2017,UKE,Yorkshire and The Humber,E,E,cvm,Chained volume measure,gra,Annual growth rate
98.6,,2017,2017,UKE,Yorkshire and The Humber,F,F,cvm,Chained volume measure,aix,Annual index
4.7,,2017,2017,UKE,Yorkshire and The Humber,F,F,cvm,Chained volume measure,gra,Annual growth rate
106.1,,2017,2017,UKE,Yorkshire and The Humber,G,G,cvm,Chained volume measure,aix,Annual index
4.7,,2017,2017,UKE,Yorkshire and The Humber,G,G,cvm,Chained volume measure,gra,Annual growth rate
98.3,,2017,2017,UKE,Yorkshire and The Humber,G--T,G--T,cvm,Chained volume measure,aix,Annual index
3.4,,2017,2017,UKE,Yorkshire and The Humber,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
100.2,,2017,2017,UKE,Yorkshire and The Humber,H,H,cvm,Chained volume measure,aix,Annual index
0.6,,2017,2017,UKE,Yorkshire and The Humber,H,H,cvm,Chained volume measure,gra,Annual growth rate
99.2,,2017,2017,UKE,Yorkshire and The Humber,I,I,cvm,Chained volume measure,aix,Annual index
12.1,,2017,2017,UKE,Yorkshire and The Humber,I,I,cvm,Chained volume measure,gra,Annual growth rate
67.4,,2017,2017,UKE,Yorkshire and The Humber,J,J,cvm,Chained volume measure,aix,Annual index
8.8,,2017,2017,UKE,Yorkshire and The Humber,J,J,cvm,Chained volume measure,gra,Annual growth rate
107.7,,2017,2017,UKE,Yorkshire and The Humber,K,K,cvm,Chained volume measure,aix,Annual index
6.6,,2017,2017,UKE,Yorkshire and The Humber,K,K,cvm,Chained volume measure,gra,Annual growth rate
96.9,,2017,2017,UKE,Yorkshire and The Humber,L,L,cvm,Chained volume measure,aix,Annual index
4.1,,2017,2017,UKE,Yorkshire and The Humber,L,L,cvm,Chained volume measure,gra,Annual growth rate
101.2,,2017,2017,UKE,Yorkshire and The Humber,M,M,cvm,Chained volume measure,aix,Annual index
5.3,,2017,2017,UKE,Yorkshire and The Humber,M,M,cvm,Chained volume measure,gra,Annual growth rate
108.4,,2017,2017,UKE,Yorkshire and The Humber,N,N,cvm,Chained volume measure,aix,Annual index
2.1,,2017,2017,UKE,Yorkshire and The Humber,N,N,cvm,Chained volume measure,gra,Annual growth rate
97,,2017,2017,UKE,Yorkshire and The Humber,O,O,cvm,Chained volume measure,aix,Annual index
2.3,,2017,2017,UKE,Yorkshire and The Humber,O,O,cvm,Chained volume measure,gra,Annual growth rate
92.7,,2017,2017,UKE,Yorkshire and The Humber,P,P,cvm,Chained volume measure,aix,Annual index
-1.6,,2017,2017,UKE,Yorkshire and The Humber,P,P,cvm,Chained volume measure,gra,Annual growth rate
100.1,,2017,2017,UKE,Yorkshire and The Humber,Q,Q,cvm,Chained volume measure,aix,Annual index
-0.5,,2017,2017,UKE,Yorkshire and The Humber,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
97.9,,2017,2017,UKE,Yorkshire and The Humber,R,R,cvm,Chained volume measure,aix,Annual index
9.1,,2017,2017,UKE,Yorkshire and The Humber,R,R,cvm,Chained volume measure,gra,Annual growth rate
97,,2017,2017,UKE,Yorkshire and The Humber,S,S,cvm,Chained volume measure,aix,Annual index
6.6,,2017,2017,UKE,Yorkshire and The Humber,S,S,cvm,Chained volume measure,gra,Annual growth rate
94,,2017,2017,UKE,Yorkshire and The Humber,T,T,cvm,Chained volume measure,aix,Annual index
-11.6,,2017,2017,UKE,Yorkshire and The Humber,T,T,cvm,Chained volume measure,gra,Annual growth rate
100.2,,2017,2017,UKF,East Midlands,A,A,cvm,Chained volume measure,aix,Annual index
1.1,,2017,2017,UKF,East Midlands,A,A,cvm,Chained volume measure,gra,Annual growth rate
96.7,,2017,2017,UKF,East Midlands,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.3,,2017,2017,UKF,East Midlands,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
78.6,,2017,2017,UKF,East Midlands,B,B,cvm,Chained volume measure,aix,Annual index
-4.2,,2017,2017,UKF,East Midlands,B,B,cvm,Chained volume measure,gra,Annual growth rate
89.2,,2017,2017,UKF,East Midlands,B--E,B--E,cvm,Chained volume measure,aix,Annual index
-2.3,,2017,2017,UKF,East Midlands,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
87.2,,2017,2017,UKF,East Midlands,C,C,cvm,Chained volume measure,aix,Annual index
-1.3,,2017,2017,UKF,East Midlands,C,C,cvm,Chained volume measure,gra,Annual growth rate
100.1,,2017,2017,UKF,East Midlands,D,D,cvm,Chained volume measure,aix,Annual index
-10.4,,2017,2017,UKF,East Midlands,D,D,cvm,Chained volume measure,gra,Annual growth rate
101.8,,2017,2017,UKF,East Midlands,E,E,cvm,Chained volume measure,aix,Annual index
1,,2017,2017,UKF,East Midlands,E,E,cvm,Chained volume measure,gra,Annual growth rate
98,,2017,2017,UKF,East Midlands,F,F,cvm,Chained volume measure,aix,Annual index
3,,2017,2017,UKF,East Midlands,F,F,cvm,Chained volume measure,gra,Annual growth rate
108,,2017,2017,UKF,East Midlands,G,G,cvm,Chained volume measure,aix,Annual index
1.7,,2017,2017,UKF,East Midlands,G,G,cvm,Chained volume measure,gra,Annual growth rate
98.8,,2017,2017,UKF,East Midlands,G--T,G--T,cvm,Chained volume measure,aix,Annual index
2.3,,2017,2017,UKF,East Midlands,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
92.4,,2017,2017,UKF,East Midlands,H,H,cvm,Chained volume measure,aix,Annual index
0.4,,2017,2017,UKF,East Midlands,H,H,cvm,Chained volume measure,gra,Annual growth rate
99.4,,2017,2017,UKF,East Midlands,I,I,cvm,Chained volume measure,aix,Annual index
3.7,,2017,2017,UKF,East Midlands,I,I,cvm,Chained volume measure,gra,Annual growth rate
83.6,,2017,2017,UKF,East Midlands,J,J,cvm,Chained volume measure,aix,Annual index
3.6,,2017,2017,UKF,East Midlands,J,J,cvm,Chained volume measure,gra,Annual growth rate
100.9,,2017,2017,UKF,East Midlands,K,K,cvm,Chained volume measure,aix,Annual index
6.9,,2017,2017,UKF,East Midlands,K,K,cvm,Chained volume measure,gra,Annual growth rate
96.1,,2017,2017,UKF,East Midlands,L,L,cvm,Chained volume measure,aix,Annual index
3,,2017,2017,UKF,East Midlands,L,L,cvm,Chained volume measure,gra,Annual growth rate
98.1,,2017,2017,UKF,East Midlands,M,M,cvm,Chained volume measure,aix,Annual index
1.7,,2017,2017,UKF,East Midlands,M,M,cvm,Chained volume measure,gra,Annual growth rate
106.1,,2017,2017,UKF,East Midlands,N,N,cvm,Chained volume measure,aix,Annual index
2.1,,2017,2017,UKF,East Midlands,N,N,cvm,Chained volume measure,gra,Annual growth rate
93.4,,2017,2017,UKF,East Midlands,O,O,cvm,Chained volume measure,aix,Annual index
-2.1,,2017,2017,UKF,East Midlands,O,O,cvm,Chained volume measure,gra,Annual growth rate
88,,2017,2017,UKF,East Midlands,P,P,cvm,Chained volume measure,aix,Annual index
2.1,,2017,2017,UKF,East Midlands,P,P,cvm,Chained volume measure,gra,Annual growth rate
107.2,,2017,2017,UKF,East Midlands,Q,Q,cvm,Chained volume measure,aix,Annual index
-0.2,,2017,2017,UKF,East Midlands,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
115.5,,2017,2017,UKF,East Midlands,R,R,cvm,Chained volume measure,aix,Annual index
16.9,,2017,2017,UKF,East Midlands,R,R,cvm,Chained volume measure,gra,Annual growth rate
94.2,,2017,2017,UKF,East Midlands,S,S,cvm,Chained volume measure,aix,Annual index
8.7,,2017,2017,UKF,East Midlands,S,S,cvm,Chained volume measure,gra,Annual growth rate
89.9,,2017,2017,UKF,East Midlands,T,T,cvm,Chained volume measure,aix,Annual index
-8,,2017,2017,UKF,East Midlands,T,T,cvm,Chained volume measure,gra,Annual growth rate
92.1,,2017,2017,UKG,West Midlands,A,A,cvm,Chained volume measure,aix,Annual index
0.3,,2017,2017,UKG,West Midlands,A,A,cvm,Chained volume measure,gra,Annual growth rate
98.8,,2017,2017,UKG,West Midlands,A--T,A--T,cvm,Chained volume measure,aix,Annual index
3.1,,2017,2017,UKG,West Midlands,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
80,,2017,2017,UKG,West Midlands,B,B,cvm,Chained volume measure,aix,Annual index
1.4,,2017,2017,UKG,West Midlands,B,B,cvm,Chained volume measure,gra,Annual growth rate
100.8,,2017,2017,UKG,West Midlands,B--E,B--E,cvm,Chained volume measure,aix,Annual index
1.9,,2017,2017,UKG,West Midlands,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
105.3,,2017,2017,UKG,West Midlands,C,C,cvm,Chained volume measure,aix,Annual index
4,,2017,2017,UKG,West Midlands,C,C,cvm,Chained volume measure,gra,Annual growth rate
75.9,,2017,2017,UKG,West Midlands,D,D,cvm,Chained volume measure,aix,Annual index
-14.2,,2017,2017,UKG,West Midlands,D,D,cvm,Chained volume measure,gra,Annual growth rate
97,,2017,2017,UKG,West Midlands,E,E,cvm,Chained volume measure,aix,Annual index
1.1,,2017,2017,UKG,West Midlands,E,E,cvm,Chained volume measure,gra,Annual growth rate
98.9,,2017,2017,UKG,West Midlands,F,F,cvm,Chained volume measure,aix,Annual index
3.5,,2017,2017,UKG,West Midlands,F,F,cvm,Chained volume measure,gra,Annual growth rate
112,,2017,2017,UKG,West Midlands,G,G,cvm,Chained volume measure,aix,Annual index
3.5,,2017,2017,UKG,West Midlands,G,G,cvm,Chained volume measure,gra,Annual growth rate
98.4,,2017,2017,UKG,West Midlands,G--T,G--T,cvm,Chained volume measure,aix,Annual index
3.5,,2017,2017,UKG,West Midlands,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
92.8,,2017,2017,UKG,West Midlands,H,H,cvm,Chained volume measure,aix,Annual index
-2,,2017,2017,UKG,West Midlands,H,H,cvm,Chained volume measure,gra,Annual growth rate
101.9,,2017,2017,UKG,West Midlands,I,I,cvm,Chained volume measure,aix,Annual index
4.5,,2017,2017,UKG,West Midlands,I,I,cvm,Chained volume measure,gra,Annual growth rate
72.7,,2017,2017,UKG,West Midlands,J,J,cvm,Chained volume measure,aix,Annual index
6.7,,2017,2017,UKG,West Midlands,J,J,cvm,Chained volume measure,gra,Annual growth rate
99.7,,2017,2017,UKG,West Midlands,K,K,cvm,Chained volume measure,aix,Annual index
-1.4,,2017,2017,UKG,West Midlands,K,K,cvm,Chained volume measure,gra,Annual growth rate
96.9,,2017,2017,UKG,West Midlands,L,L,cvm,Chained volume measure,aix,Annual index
1.6,,2017,2017,UKG,West Midlands,L,L,cvm,Chained volume measure,gra,Annual growth rate
109.5,,2017,2017,UKG,West Midlands,M,M,cvm,Chained volume measure,aix,Annual index
6.8,,2017,2017,UKG,West Midlands,M,M,cvm,Chained volume measure,gra,Annual growth rate
103,,2017,2017,UKG,West Midlands,N,N,cvm,Chained volume measure,aix,Annual index
9.3,,2017,2017,UKG,West Midlands,N,N,cvm,Chained volume measure,gra,Annual growth rate
92.3,,2017,2017,UKG,West Midlands,O,O,cvm,Chained volume measure,aix,Annual index
3.4,,2017,2017,UKG,West Midlands,O,O,cvm,Chained volume measure,gra,Annual growth rate
88,,2017,2017,UKG,West Midlands,P,P,cvm,Chained volume measure,aix,Annual index
2.8,,2017,2017,UKG,West Midlands,P,P,cvm,Chained volume measure,gra,Annual growth rate
101,,2017,2017,UKG,West Midlands,Q,Q,cvm,Chained volume measure,aix,Annual index
2.6,,2017,2017,UKG,West Midlands,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
105.6,,2017,2017,UKG,West Midlands,R,R,cvm,Chained volume measure,aix,Annual index
13.4,,2017,2017,UKG,West Midlands,R,R,cvm,Chained volume measure,gra,Annual growth rate
104.7,,2017,2017,UKG,West Midlands,S,S,cvm,Chained volume measure,aix,Annual index
9.2,,2017,2017,UKG,West Midlands,S,S,cvm,Chained volume measure,gra,Annual growth rate
69.2,,2017,2017,UKG,West Midlands,T,T,cvm,Chained volume measure,aix,Annual index
-17.8,,2017,2017,UKG,West Midlands,T,T,cvm,Chained volume measure,gra,Annual growth rate
91.7,,2017,2017,UKH,East of England,A,A,cvm,Chained volume measure,aix,Annual index
-0.8,,2017,2017,UKH,East of England,A,A,cvm,Chained volume measure,gra,Annual growth rate
97.8,,2017,2017,UKH,East of England,A--T,A--T,cvm,Chained volume measure,aix,Annual index
5.1,,2017,2017,UKH,East of England,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
81.2,,2017,2017,UKH,East of England,B,B,cvm,Chained volume measure,aix,Annual index
-13.5,,2017,2017,UKH,East of England,B,B,cvm,Chained volume measure,gra,Annual growth rate
99.3,,2017,2017,UKH,East of England,B--E,B--E,cvm,Chained volume measure,aix,Annual index
1,,2017,2017,UKH,East of England,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
99.1,,2017,2017,UKH,East of England,C,C,cvm,Chained volume measure,aix,Annual index
1,,2017,2017,UKH,East of England,C,C,cvm,Chained volume measure,gra,Annual growth rate
101.9,,2017,2017,UKH,East of England,D,D,cvm,Chained volume measure,aix,Annual index
-2.8,,2017,2017,UKH,East of England,D,D,cvm,Chained volume measure,gra,Annual growth rate
101.7,,2017,2017,UKH,East of England,E,E,cvm,Chained volume measure,aix,Annual index
4,,2017,2017,UKH,East of England,E,E,cvm,Chained volume measure,gra,Annual growth rate
101.3,,2017,2017,UKH,East of England,F,F,cvm,Chained volume measure,aix,Annual index
5.4,,2017,2017,UKH,East of England,F,F,cvm,Chained volume measure,gra,Annual growth rate
106.2,,2017,2017,UKH,East of England,G,G,cvm,Chained volume measure,aix,Annual index
4.6,,2017,2017,UKH,East of England,G,G,cvm,Chained volume measure,gra,Annual growth rate
97.3,,2017,2017,UKH,East of England,G--T,G--T,cvm,Chained volume measure,aix,Annual index
5.9,,2017,2017,UKH,East of England,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
96.7,,2017,2017,UKH,East of England,H,H,cvm,Chained volume measure,aix,Annual index
4,,2017,2017,UKH,East of England,H,H,cvm,Chained volume measure,gra,Annual growth rate
105.2,,2017,2017,UKH,East of England,I,I,cvm,Chained volume measure,aix,Annual index
4.6,,2017,2017,UKH,East of England,I,I,cvm,Chained volume measure,gra,Annual growth rate
77.8,,2017,2017,UKH,East of England,J,J,cvm,Chained volume measure,aix,Annual index
6.9,,2017,2017,UKH,East of England,J,J,cvm,Chained volume measure,gra,Annual growth rate
96.6,,2017,2017,UKH,East of England,K,K,cvm,Chained volume measure,aix,Annual index
15.6,,2017,2017,UKH,East of England,K,K,cvm,Chained volume measure,gra,Annual growth rate
98.4,,2017,2017,UKH,East of England,L,L,cvm,Chained volume measure,aix,Annual index
5.5,,2017,2017,UKH,East of England,L,L,cvm,Chained volume measure,gra,Annual growth rate
104.6,,2017,2017,UKH,East of England,M,M,cvm,Chained volume measure,aix,Annual index
7.5,,2017,2017,UKH,East of England,M,M,cvm,Chained volume measure,gra,Annual growth rate
95,,2017,2017,UKH,East of England,N,N,cvm,Chained volume measure,aix,Annual index
11.3,,2017,2017,UKH,East of England,N,N,cvm,Chained volume measure,gra,Annual growth rate
92,,2017,2017,UKH,East of England,O,O,cvm,Chained volume measure,aix,Annual index
-3.2,,2017,2017,UKH,East of England,O,O,cvm,Chained volume measure,gra,Annual growth rate
86.1,,2017,2017,UKH,East of England,P,P,cvm,Chained volume measure,aix,Annual index
1.1,,2017,2017,UKH,East of England,P,P,cvm,Chained volume measure,gra,Annual growth rate
104.6,,2017,2017,UKH,East of England,Q,Q,cvm,Chained volume measure,aix,Annual index
7.1,,2017,2017,UKH,East of England,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
87.5,,2017,2017,UKH,East of England,R,R,cvm,Chained volume measure,aix,Annual index
16.9,,2017,2017,UKH,East of England,R,R,cvm,Chained volume measure,gra,Annual growth rate
100.5,,2017,2017,UKH,East of England,S,S,cvm,Chained volume measure,aix,Annual index
1.1,,2017,2017,UKH,East of England,S,S,cvm,Chained volume measure,gra,Annual growth rate
91.7,,2017,2017,UKH,East of England,T,T,cvm,Chained volume measure,aix,Annual index
-6.7,,2017,2017,UKH,East of England,T,T,cvm,Chained volume measure,gra,Annual growth rate
100.5,,2017,2017,UKI,London,A,A,cvm,Chained volume measure,aix,Annual index
-5.6,,2017,2017,UKI,London,A,A,cvm,Chained volume measure,gra,Annual growth rate
96.4,,2017,2017,UKI,London,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.8,,2017,2017,UKI,London,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
59.5,,2017,2017,UKI,London,B,B,cvm,Chained volume measure,aix,Annual index
-12,,2017,2017,UKI,London,B,B,cvm,Chained volume measure,gra,Annual growth rate
89.7,,2017,2017,UKI,London,B--E,B--E,cvm,Chained volume measure,aix,Annual index
-0.1,,2017,2017,UKI,London,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
91.3,,2017,2017,UKI,London,C,C,cvm,Chained volume measure,aix,Annual index
3.2,,2017,2017,UKI,London,C,C,cvm,Chained volume measure,gra,Annual growth rate
77.2,,2017,2017,UKI,London,D,D,cvm,Chained volume measure,aix,Annual index
-11.7,,2017,2017,UKI,London,D,D,cvm,Chained volume measure,gra,Annual growth rate
102,,2017,2017,UKI,London,E,E,cvm,Chained volume measure,aix,Annual index
-0.1,,2017,2017,UKI,London,E,E,cvm,Chained volume measure,gra,Annual growth rate
101.1,,2017,2017,UKI,London,F,F,cvm,Chained volume measure,aix,Annual index
4.6,,2017,2017,UKI,London,F,F,cvm,Chained volume measure,gra,Annual growth rate
97.9,,2017,2017,UKI,London,G,G,cvm,Chained volume measure,aix,Annual index
2.9,,2017,2017,UKI,London,G,G,cvm,Chained volume measure,gra,Annual growth rate
96.3,,2017,2017,UKI,London,G--T,G--T,cvm,Chained volume measure,aix,Annual index
1.8,,2017,2017,UKI,London,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
95.3,,2017,2017,UKI,London,H,H,cvm,Chained volume measure,aix,Annual index
5.2,,2017,2017,UKI,London,H,H,cvm,Chained volume measure,gra,Annual growth rate
94,,2017,2017,UKI,London,I,I,cvm,Chained volume measure,aix,Annual index
4.2,,2017,2017,UKI,London,I,I,cvm,Chained volume measure,gra,Annual growth rate
87.8,,2017,2017,UKI,London,J,J,cvm,Chained volume measure,aix,Annual index
2.1,,2017,2017,UKI,London,J,J,cvm,Chained volume measure,gra,Annual growth rate
102.8,,2017,2017,UKI,London,K,K,cvm,Chained volume measure,aix,Annual index
5.8,,2017,2017,UKI,London,K,K,cvm,Chained volume measure,gra,Annual growth rate
94.7,,2017,2017,UKI,London,L,L,cvm,Chained volume measure,aix,Annual index
-5.7,,2017,2017,UKI,London,L,L,cvm,Chained volume measure,gra,Annual growth rate
99.7,,2017,2017,UKI,London,M,M,cvm,Chained volume measure,aix,Annual index
1.3,,2017,2017,UKI,London,M,M,cvm,Chained volume measure,gra,Annual growth rate
95.9,,2017,2017,UKI,London,N,N,cvm,Chained volume measure,aix,Annual index
1,,2017,2017,UKI,London,N,N,cvm,Chained volume measure,gra,Annual growth rate
95.1,,2017,2017,UKI,London,O,O,cvm,Chained volume measure,aix,Annual index
2.8,,2017,2017,UKI,London,O,O,cvm,Chained volume measure,gra,Annual growth rate
89.8,,2017,2017,UKI,London,P,P,cvm,Chained volume measure,aix,Annual index
0.6,,2017,2017,UKI,London,P,P,cvm,Chained volume measure,gra,Annual growth rate
101.9,,2017,2017,UKI,London,Q,Q,cvm,Chained volume measure,aix,Annual index
4.7,,2017,2017,UKI,London,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
90.1,,2017,2017,UKI,London,R,R,cvm,Chained volume measure,aix,Annual index
6.2,,2017,2017,UKI,London,R,R,cvm,Chained volume measure,gra,Annual growth rate
95.6,,2017,2017,UKI,London,S,S,cvm,Chained volume measure,aix,Annual index
3.5,,2017,2017,UKI,London,S,S,cvm,Chained volume measure,gra,Annual growth rate
95.4,,2017,2017,UKI,London,T,T,cvm,Chained volume measure,aix,Annual index
0,,2017,2017,UKI,London,T,T,cvm,Chained volume measure,gra,Annual growth rate
93.8,,2017,2017,UKJ,South East,A,A,cvm,Chained volume measure,aix,Annual index
0.2,,2017,2017,UKJ,South East,A,A,cvm,Chained volume measure,gra,Annual growth rate
95,,2017,2017,UKJ,South East,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.9,,2017,2017,UKJ,South East,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
79,,2017,2017,UKJ,South East,B,B,cvm,Chained volume measure,aix,Annual index
-16.5,,2017,2017,UKJ,South East,B,B,cvm,Chained volume measure,gra,Annual growth rate
91.5,,2017,2017,UKJ,South East,B--E,B--E,cvm,Chained volume measure,aix,Annual index
2.4,,2017,2017,UKJ,South East,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
90.9,,2017,2017,UKJ,South East,C,C,cvm,Chained volume measure,aix,Annual index
5.1,,2017,2017,UKJ,South East,C,C,cvm,Chained volume measure,gra,Annual growth rate
96.4,,2017,2017,UKJ,South East,D,D,cvm,Chained volume measure,aix,Annual index
-4.8,,2017,2017,UKJ,South East,D,D,cvm,Chained volume measure,gra,Annual growth rate
91.1,,2017,2017,UKJ,South East,E,E,cvm,Chained volume measure,aix,Annual index
-3.2,,2017,2017,UKJ,South East,E,E,cvm,Chained volume measure,gra,Annual growth rate
96.9,,2017,2017,UKJ,South East,F,F,cvm,Chained volume measure,aix,Annual index
3.5,,2017,2017,UKJ,South East,F,F,cvm,Chained volume measure,gra,Annual growth rate
97.2,,2017,2017,UKJ,South East,G,G,cvm,Chained volume measure,aix,Annual index
0,,2017,2017,UKJ,South East,G,G,cvm,Chained volume measure,gra,Annual growth rate
95.4,,2017,2017,UKJ,South East,G--T,G--T,cvm,Chained volume measure,aix,Annual index
1.7,,2017,2017,UKJ,South East,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
94.7,,2017,2017,UKJ,South East,H,H,cvm,Chained volume measure,aix,Annual index
0,,2017,2017,UKJ,South East,H,H,cvm,Chained volume measure,gra,Annual growth rate
96.6,,2017,2017,UKJ,South East,I,I,cvm,Chained volume measure,aix,Annual index
3.4,,2017,2017,UKJ,South East,I,I,cvm,Chained volume measure,gra,Annual growth rate
77.1,,2017,2017,UKJ,South East,J,J,cvm,Chained volume measure,aix,Annual index
1.1,,2017,2017,UKJ,South East,J,J,cvm,Chained volume measure,gra,Annual growth rate
111.7,,2017,2017,UKJ,South East,K,K,cvm,Chained volume measure,aix,Annual index
10.5,,2017,2017,UKJ,South East,K,K,cvm,Chained volume measure,gra,Annual growth rate
98.9,,2017,2017,UKJ,South East,L,L,cvm,Chained volume measure,aix,Annual index
-1.5,,2017,2017,UKJ,South East,L,L,cvm,Chained volume measure,gra,Annual growth rate
97.7,,2017,2017,UKJ,South East,M,M,cvm,Chained volume measure,aix,Annual index
-2.4,,2017,2017,UKJ,South East,M,M,cvm,Chained volume measure,gra,Annual growth rate
99.1,,2017,2017,UKJ,South East,N,N,cvm,Chained volume measure,aix,Annual index
5.8,,2017,2017,UKJ,South East,N,N,cvm,Chained volume measure,gra,Annual growth rate
93.9,,2017,2017,UKJ,South East,O,O,cvm,Chained volume measure,aix,Annual index
3.8,,2017,2017,UKJ,South East,O,O,cvm,Chained volume measure,gra,Annual growth rate
91.4,,2017,2017,UKJ,South East,P,P,cvm,Chained volume measure,aix,Annual index
1,,2017,2017,UKJ,South East,P,P,cvm,Chained volume measure,gra,Annual growth rate
