v4_1,Data Marking,calendar-years,Time,nuts,geography,sic-unofficial,UnofficialStandardIndustrialClassification,type-of-prices,Prices,quarterly-index-and-growth-rate,GrowthRate
2.6,,2017,2017,UKK,South West,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
98.2,,2017,2017,UKK,South West,H,H,cvm,Chained volume measure,aix,Annual index
-0.5,,2017,2017,UKK,South West,H,H,cvm,Chained volume measure,gra,Annual growth rate
104.3,,2017,2017,UKK,South West,I,I,cvm,Chained volume measure,aix,Annual index
9.4,,2017,2017,UKK,South West,I,I,cvm,Chained volume measure,gra,Annual growth rate
85.1,,2017,2017,UKK,South West,J,J,cvm,Chained volume measure,aix,Annual index
6.5,,2017,2017,UKK,South West,J,J,cvm,Chained volume measure,gra,Annual growth rate
102,,2017,2017,UKK,South West,K,K,cvm,Chained volume measure,aix,Annual index
1.5,,2017,2017,UKK,South West,K,K,cvm,Chained volume measure,gra,Annual growth rate
96.4,,2017,2017,UKK,South West,L,L,cvm,Chained volume measure,aix,Annual index
2.9,,2017,2017,UKK,South West,L,L,cvm,Chained volume measure,gra,Annual growth rate
98.3,,2017,2017,UKK,South West,M,M,cvm,Chained volume measure,aix,Annual index
-1.8,,2017,2017,UKK,South West,M,M,cvm,Chained volume measure,gra,Annual growth rate
103.6,,2017,2017,UKK,South West,N,N,cvm,Chained volume measure,aix,Annual index
3.3,,2017,2017,UKK,South West,N,N,cvm,Chained volume measure,gra,Annual growth rate
97.9,,2017,2017,UKK,South West,O,O,cvm,Chained volume measure,aix,Annual index
3.6,,2017,2017,UKK,South West,O,O,cvm,Chained volume measure,gra,Annual growth rate
90.7,,2017,2017,UKK,South West,P,P,cvm,Chained volume measure,aix,Annual index
-2.6,,2017,2017,UKK,South West,P,P,cvm,Chained volume measure,gra,Annual growth rate
101,,2017,2017,UKK,South West,Q,Q,cvm,Chained volume measure,aix,Annual index
0.5,,2017,2017,UKK,South West,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
102.4,,2017,2017,UKK,South West,R,R,cvm,Chained volume measure,aix,Annual index
5,,2017,2017,UKK,South West,R,R,cvm,Chained volume measure,gra,Annual growth rate
97.7,,2017,2017,UKK,South West,S,S,cvm,Chained volume measure,aix,Annual index
10.2,,2017,2017,UKK,South West,S,S,cvm,Chained volume measure,gra,Annual growth rate
75.4,,2017,2017,UKK,South West,T,T,cvm,Chained volume measure,aix,Annual index
6.3,,2017,2017,UKK,South West,T,T,cvm,Chained volume measure,gra,Annual growth rate
107.8,,2017,2017,UKL,Wales,A,A,cvm,Chained volume measure,aix,Annual index
11.2,,2017,2017,UKL,Wales,A,A,cvm,Chained volume measure,gra,Annual growth rate
95.3,,2017,2017,UKL,Wales,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.4,,2017,2017,UKL,Wales,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
96.2,,2017,2017,UKL,Wales,B,B,cvm,Chained volume measure,aix,Annual index
-30.7,,2017,2017,UKL,Wales,B,B,cvm,Chained volume measure,gra,Annual growth rate
93.1,,2017,2017,UKL,Wales,B--E,B--E,cvm,Chained volume measure,aix,Annual index
-0.4,,2017,2017,UKL,Wales,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
92.8,,2017,2017,UKL,Wales,C,C,cvm,Chained volume measure,aix,Annual index
-0.5,,2017,2017,UKL,Wales,C,C,cvm,Chained volume measure,gra,Annual growth rate
88.3,,2017,2017,UKL,Wales,D,D,cvm,Chained volume measure,aix,Annual index
0.2,,2017,2017,UKL,Wales,D,D,cvm,Chained volume measure,gra,Annual growth rate
101.9,,2017,2017,UKL,Wales,E,E,cvm,Chained volume measure,aix,Annual index
3.6,,2017,2017,UKL,Wales,E,E,cvm,Chained volume measure,gra,Annual growth rate
99.8,,2017,2017,UKL,Wales,F,F,cvm,Chained volume measure,aix,Annual index
1.8,,2017,2017,UKL,Wales,F,F,cvm,Chained volume measure,gra,Annual growth rate
94.6,,2017,2017,UKL,Wales,G,G,cvm,Chained volume measure,aix,Annual index
-1.7,,2017,2017,UKL,Wales,G,G,cvm,Chained volume measure,gra,Annual growth rate
95.4,,2017,2017,UKL,Wales,G--T,G--T,cvm,Chained volume measure,aix,Annual index
1.8,,2017,2017,UKL,Wales,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
94.7,,2017,2017,UKL,Wales,H,H,cvm,Chained volume measure,aix,Annual index
-3.8,,2017,2017,UKL,Wales,H,H,cvm,Chained volume measure,gra,Annual growth rate
93.5,,2017,2017,UKL,Wales,I,I,cvm,Chained volume measure,aix,Annual index
6.2,,2017,2017,UKL,Wales,I,I,cvm,Chained volume measure,gra,Annual growth rate
69.8,,2017,2017,UKL,Wales,J,J,cvm,Chained volume measure,aix,Annual index
7.1,,2017,2017,UKL,Wales,J,J,cvm,Chained volume measure,gra,Annual growth rate
93.2,,2017,2017,UKL,Wales,K,K,cvm,Chained volume measure,aix,Annual index
1.9,,2017,2017,UKL,Wales,K,K,cvm,Chained volume measure,gra,Annual growth rate
101.3,,2017,2017,UKL,Wales,L,L,cvm,Chained volume measure,aix,Annual index
2.2,,2017,2017,UKL,Wales,L,L,cvm,Chained volume measure,gra,Annual growth rate
101.5,,2017,2017,UKL,Wales,M,M,cvm,Chained volume measure,aix,Annual index
1.4,,2017,2017,UKL,Wales,M,M,cvm,Chained volume measure,gra,Annual growth rate
96.3,,2017,2017,UKL,Wales,N,N,cvm,Chained volume measure,aix,Annual index
5.4,,2017,2017,UKL,Wales,N,N,cvm,Chained volume measure,gra,Annual growth rate
89.8,,2017,2017,UKL,Wales,O,O,cvm,Chained volume measure,aix,Annual index
3.9,,2017,2017,UKL,Wales,O,O,cvm,Chained volume measure,gra,Annual growth rate
94.9,,2017,2017,UKL,Wales,P,P,cvm,Chained volume measure,aix,Annual index
-2.4,,2017,2017,UKL,Wales,P,P,cvm,Chained volume measure,gra,Annual growth rate
102.9,,2017,2017,UKL,Wales,Q,Q,cvm,Chained volume measure,aix,Annual index
2.9,,2017,2017,UKL,Wales,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
103.4,,2017,2017,UKL,Wales,R,R,cvm,Chained volume measure,aix,Annual index
3.8,,2017,2017,UKL,Wales,R,R,cvm,Chained volume measure,gra,Annual growth rate
97.5,,2017,2017,UKL,Wales,S,S,cvm,Chained volume measure,aix,Annual index
3.1,,2017,2017,UKL,Wales,S,S,cvm,Chained volume measure,gra,Annual growth rate
95.6,,2017,2017,UKL,Wales,T,T,cvm,Chained volume measure,aix,Annual index
-14.5,,2017,2017,UKL,Wales,T,T,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,A,A,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,A,A,cvm,Chained volume measure,gra,Annual growth rate
93.8,,2017,2017,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,aix,Annual index
-6.7,,2017,2017,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
93.5,,2017,2017,UKZ,Extra-regio,B,B,cvm,Chained volume measure,aix,Annual index
-7.2,,2017,2017,UKZ,Extra-regio,B,B,cvm,Chained volume measure,gra,Annual growth rate
93.5,,2017,2017,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,aix,Annual index
-7.2,,2017,2017,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,C,C,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,C,C,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,D,D,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,D,D,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,E,E,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,E,E,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,F,F,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,F,F,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,G,G,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,G,G,cvm,Chained volume measure,gra,Annual growth rate
96.2,,2017,2017,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,aix,Annual index
-3.6,,2017,2017,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,H,H,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,H,H,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,I,I,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,I,I,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,J,J,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,J,J,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,K,K,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,K,K,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,L,L,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,L,L,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,M,M,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,M,M,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,N,N,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,N,N,cvm,Chained volume measure,gra,Annual growth rate
96.2,,2017,2017,UKZ,Extra-regio,O,O,cvm,Chained volume measure,aix,Annual index
-3.6,,2017,2017,UKZ,Extra-regio,O,O,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,P,P,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,P,P,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,Q,Q,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,R,R,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,R,R,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,S,S,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,S,S,cvm,Chained volume measure,gra,Annual growth rate
,.,2017,2017,UKZ,Extra-regio,T,T,cvm,Chained volume measure,aix,Annual index
,.,2017,2017,UKZ,Extra-regio,T,T,cvm,Chained volume measure,gra,Annual growth rate
84.2,,2018,2018,UK0,England,A,A,cvm,Chained volume measure,aix,Annual index
-11.5,,2018,2018,UK0,England,A,A,cvm,Chained volume measure,gra,Annual growth rate
98.2,,2018,2018,UK0,England,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.6,,2018,2018,UK0,England,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
97.8,,2018,2018,UK0,England,B,B,cvm,Chained volume measure,aix,Annual index
16.2,,2018,2018,UK0,England,B,B,cvm,Chained volume measure,gra,Annual growth rate
96.3,,2018,2018,UK0,England,B--E,B--E,cvm,Chained volume measure,aix,Annual index
3.8,,2018,2018,UK0,England,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
97.1,,2018,2018,UK0,England,C,C,cvm,Chained volume measure,aix,Annual index
4,,2018,2018,UK0,England,C,C,cvm,Chained volume measure,gra,Annual growth rate
87.2,,2018,2018,UK0,England,D,D,cvm,Chained volume measure,aix,Annual index
3.8,,2018,2018,UK0,England,D,D,cvm,Chained volume measure,gra,Annual growth rate
100.5,,2018,2018,UK0,England,E,E,cvm,Chained volume measure,aix,Annual index
0.4,,2018,2018,UK0,England,E,E,cvm,Chained volume measure,gra,Annual growth rate
99.9,,2018,2018,UK0,England,F,F,cvm,Chained volume measure,aix,Annual index
-1.9,,2018,2018,UK0,England,F,F,cvm,Chained volume measure,gra,Annual growth rate
100.3,,2018,2018,UK0,England,G,G,cvm,Chained volume measure,aix,Annual index
-1.5,,2018,2018,UK0,England,G,G,cvm,Chained volume measure,gra,Annual growth rate
98.4,,2018,2018,UK0,England,G--T,G--T,cvm,Chained volume measure,aix,Annual index
1.7,,2018,2018,UK0,England,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
98,,2018,2018,UK0,England,H,H,cvm,Chained volume measure,aix,Annual index
3.5,,2018,2018,UK0,England,H,H,cvm,Chained volume measure,gra,Annual growth rate
97,,2018,2018,UK0,England,I,I,cvm,Chained volume measure,aix,Annual index
-1.2,,2018,2018,UK0,England,I,I,cvm,Chained volume measure,gra,Annual growth rate
93.2,,2018,2018,UK0,England,J,J,cvm,Chained volume measure,aix,Annual index
12.5,,2018,2018,UK0,England,J,J,cvm,Chained volume measure,gra,Annual growth rate
101.6,,2018,2018,UK0,England,K,K,cvm,Chained volume measure,aix,Annual index
-0.6,,2018,2018,UK0,England,K,K,cvm,Chained volume measure,gra,Annual growth rate
98.7,,2018,2018,UK0,England,L,L,cvm,Chained volume measure,aix,Annual index
2,,2018,2018,UK0,England,L,L,cvm,Chained volume measure,gra,Annual growth rate
100.1,,2018,2018,UK0,England,M,M,cvm,Chained volume measure,aix,Annual index
0.5,,2018,2018,UK0,England,M,M,cvm,Chained volume measure,gra,Annual growth rate
98.7,,2018,2018,UK0,England,N,N,cvm,Chained volume measure,aix,Annual index
-1.3,,2018,2018,UK0,England,N,N,cvm,Chained volume measure,gra,Annual growth rate
96.9,,2018,2018,UK0,England,O,O,cvm,Chained volume measure,aix,Annual index
1.7,,2018,2018,UK0,England,O,O,cvm,Chained volume measure,gra,Annual growth rate
95.4,,2018,2018,UK0,England,P,P,cvm,Chained volume measure,aix,Annual index
5.6,,2018,2018,UK0,England,P,P,cvm,Chained volume measure,gra,Annual growth rate
98.8,,2018,2018,UK0,England,Q,Q,cvm,Chained volume measure,aix,Annual index
-1.4,,2018,2018,UK0,England,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
98.4,,2018,2018,UK0,England,R,R,cvm,Chained volume measure,aix,Annual index
0.8,,2018,2018,UK0,England,R,R,cvm,Chained volume measure,gra,Annual growth rate
100.3,,2018,2018,UK0,England,S,S,cvm,Chained volume measure,aix,Annual index
3.1,,2018,2018,UK0,England,S,S,cvm,Chained volume measure,gra,Annual growth rate
94,,2018,2018,UK0,England,T,T,cvm,Chained volume measure,aix,Annual index
7.9,,2018,2018,UK0,England,T,T,cvm,Chained volume measure,gra,Annual growth rate
81.8,,2018,2018,UKC,North East,A,A,cvm,Chained volume measure,aix,Annual index
-10.2,,2018,2018,UKC,North East,A,A,cvm,Chained volume measure,gra,Annual growth rate
97.8,,2018,2018,UKC,North East,A--T,A--T,cvm,Chained volume measure,aix,Annual index
0.8,,2018,2018,UKC,North East,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
106.2,,2018,2018,UKC,North East,B,B,cvm,Chained volume measure,aix,Annual index
13.1,,2018,2018,UKC,North East,B,B,cvm,Chained volume measure,gra,Annual growth rate
96.5,,2018,2018,UKC,North East,B--E,B--E,cvm,Chained volume measure,aix,Annual index
1.5,,2018,2018,UKC,North East,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
97.5,,2018,2018,UKC,North East,C,C,cvm,Chained volume measure,aix,Annual index
4.2,,2018,2018,UKC,North East,C,C,cvm,Chained volume measure,gra,Annual growth rate
84.8,,2018,2018,UKC,North East,D,D,cvm,Chained volume measure,aix,Annual index
-15.7,,2018,2018,UKC,North East,D,D,cvm,Chained volume measure,gra,Annual growth rate
104,,2018,2018,UKC,North East,E,E,cvm,Chained volume measure,aix,Annual index
0.2,,2018,2018,UKC,North East,E,E,cvm,Chained volume measure,gra,Annual growth rate
97.9,,2018,2018,UKC,North East,F,F,cvm,Chained volume measure,aix,Annual index
-0.8,,2018,2018,UKC,North East,F,F,cvm,Chained volume measure,gra,Annual growth rate
100.5,,2018,2018,UKC,North East,G,G,cvm,Chained volume measure,aix,Annual index
-2,,2018,2018,UKC,North East,G,G,cvm,Chained volume measure,gra,Annual growth rate
98.2,,2018,2018,UKC,North East,G--T,G--T,cvm,Chained volume measure,aix,Annual index
0.8,,2018,2018,UKC,North East,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
98.8,,2018,2018,UKC,North East,H,H,cvm,Chained volume measure,aix,Annual index
5.4,,2018,2018,UKC,North East,H,H,cvm,Chained volume measure,gra,Annual growth rate
98.4,,2018,2018,UKC,North East,I,I,cvm,Chained volume measure,aix,Annual index
-8.5,,2018,2018,UKC,North East,I,I,cvm,Chained volume measure,gra,Annual growth rate
86.8,,2018,2018,UKC,North East,J,J,cvm,Chained volume measure,aix,Annual index
15.7,,2018,2018,UKC,North East,J,J,cvm,Chained volume measure,gra,Annual growth rate
109.8,,2018,2018,UKC,North East,K,K,cvm,Chained volume measure,aix,Annual index
3.4,,2018,2018,UKC,North East,K,K,cvm,Chained volume measure,gra,Annual growth rate
99.1,,2018,2018,UKC,North East,L,L,cvm,Chained volume measure,aix,Annual index
-0.8,,2018,2018,UKC,North East,L,L,cvm,Chained volume measure,gra,Annual growth rate
98.3,,2018,2018,UKC,North East,M,M,cvm,Chained volume measure,aix,Annual index
-1.8,,2018,2018,UKC,North East,M,M,cvm,Chained volume measure,gra,Annual growth rate
95.7,,2018,2018,UKC,North East,N,N,cvm,Chained volume measure,aix,Annual index
-2.3,,2018,2018,UKC,North East,N,N,cvm,Chained volume measure,gra,Annual growth rate
95.7,,2018,2018,UKC,North East,O,O,cvm,Chained volume measure,aix,Annual index
3.1,,2018,2018,UKC,North East,O,O,cvm,Chained volume measure,gra,Annual growth rate
94.7,,2018,2018,UKC,North East,P,P,cvm,Chained volume measure,aix,Annual index
4.4,,2018,2018,UKC,North East,P,P,cvm,Chained volume measure,gra,Annual growth rate
100,,2018,2018,UKC,North East,Q,Q,cvm,Chained volume measure,aix,Annual index
-3.1,,2018,2018,UKC,North East,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
97.3,,2018,2018,UKC,North East,R,R,cvm,Chained volume measure,aix,Annual index
-6.4,,2018,2018,UKC,North East,R,R,cvm,Chained volume measure,gra,Annual growth rate
102.9,,2018,2018,UKC,North East,S,S,cvm,Chained volume measure,aix,Annual index
5.9,,2018,2018,UKC,North East,S,S,cvm,Chained volume measure,gra,Annual growth rate
89.6,,2018,2018,UKC,North East,T,T,cvm,Chained volume measure,aix,Annual index
1.1,,2018,2018,UKC,North East,T,T,cvm,Chained volume measure,gra,Annual growth rate
80.2,,2018,2018,UKD,North West,A,A,cvm,Chained volume measure,aix,Annual index
-19.1,,2018,2018,UKD,North West,A,A,cvm,Chained volume measure,gra,Annual growth rate
97.5,,2018,2018,UKD,North West,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.2,,2018,2018,UKD,North West,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
100,,2018,2018,UKD,North West,B,B,cvm,Chained volume measure,aix,Annual index
33.3,,2018,2018,UKD,North West,B,B,cvm,Chained volume measure,gra,Annual growth rate
96.5,,2018,2018,UKD,North West,B--E,B--E,cvm,Chained volume measure,aix,Annual index
1.8,,2018,2018,UKD,North West,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
97.2,,2018,2018,UKD,North West,C,C,cvm,Chained volume measure,aix,Annual index
0.7,,2018,2018,UKD,North West,C,C,cvm,Chained volume measure,gra,Annual growth rate
82.8,,2018,2018,UKD,North West,D,D,cvm,Chained volume measure,aix,Annual index
16.1,,2018,2018,UKD,North West,D,D,cvm,Chained volume measure,gra,Annual growth rate
101.6,,2018,2018,UKD,North West,E,E,cvm,Chained volume measure,aix,Annual index
1.4,,2018,2018,UKD,North West,E,E,cvm,Chained volume measure,gra,Annual growth rate
99.7,,2018,2018,UKD,North West,F,F,cvm,Chained volume measure,aix,Annual index
0.9,,2018,2018,UKD,North West,F,F,cvm,Chained volume measure,gra,Annual growth rate
98.5,,2018,2018,UKD,North West,G,G,cvm,Chained volume measure,aix,Annual index
2.1,,2018,2018,UKD,North West,G,G,cvm,Chained volume measure,gra,Annual growth rate
97.6,,2018,2018,UKD,North West,G--T,G--T,cvm,Chained volume measure,aix,Annual index
1.2,,2018,2018,UKD,North West,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
96.8,,2018,2018,UKD,North West,H,H,cvm,Chained volume measure,aix,Annual index
7.8,,2018,2018,UKD,North West,H,H,cvm,Chained volume measure,gra,Annual growth rate
98,,2018,2018,UKD,North West,I,I,cvm,Chained volume measure,aix,Annual index
-0.4,,2018,2018,UKD,North West,I,I,cvm,Chained volume measure,gra,Annual growth rate
89.9,,2018,2018,UKD,North West,J,J,cvm,Chained volume measure,aix,Annual index
17.6,,2018,2018,UKD,North West,J,J,cvm,Chained volume measure,gra,Annual growth rate
100.5,,2018,2018,UKD,North West,K,K,cvm,Chained volume measure,aix,Annual index
-2.3,,2018,2018,UKD,North West,K,K,cvm,Chained volume measure,gra,Annual growth rate
99,,2018,2018,UKD,North West,L,L,cvm,Chained volume measure,aix,Annual index
-1.7,,2018,2018,UKD,North West,L,L,cvm,Chained volume measure,gra,Annual growth rate
98.3,,2018,2018,UKD,North West,M,M,cvm,Chained volume measure,aix,Annual index
-0.3,,2018,2018,UKD,North West,M,M,cvm,Chained volume measure,gra,Annual growth rate
97.8,,2018,2018,UKD,North West,N,N,cvm,Chained volume measure,aix,Annual index
-4,,2018,2018,UKD,North West,N,N,cvm,Chained volume measure,gra,Annual growth rate
94,,2018,2018,UKD,North West,O,O,cvm,Chained volume measure,aix,Annual index
3.7,,2018,2018,UKD,North West,O,O,cvm,Chained volume measure,gra,Annual growth rate
97.3,,2018,2018,UKD,North West,P,P,cvm,Chained volume measure,aix,Annual index
4.9,,2018,2018,UKD,North West,P,P,cvm,Chained volume measure,gra,Annual growth rate
97.8,,2018,2018,UKD,North West,Q,Q,cvm,Chained volume measure,aix,Annual index
-3.6,,2018,2018,UKD,North West,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
100.6,,2018,2018,UKD,North West,R,R,cvm,Chained volume measure,aix,Annual index
-0.9,,2018,2018,UKD,North West,R,R,cvm,Chained volume measure,gra,Annual growth rate
98.9,,2018,2018,UKD,North West,S,S,cvm,Chained volume measure,aix,Annual index
3.6,,2018,2018,UKD,North West,S,S,cvm,Chained volume measure,gra,Annual growth rate
89.2,,2018,2018,UKD,North West,T,T,cvm,Chained volume measure,aix,Annual index
-1,,2018,2018,UKD,North West,T,T,cvm,Chained volume measure,gra,Annual growth rate
82.9,,2018,2018,UKE,Yorkshire and The Humber,A,A,cvm,Chained volume measure,aix,Annual index
-12,,2018,2018,UKE,Yorkshire and The Humber,A,A,cvm,Chained volume measure,gra,Annual growth rate
97.9,,2018,2018,UKE,Yorkshire and The Humber,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.7,,2018,2018,UKE,Yorkshire and The Humber,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
101.3,,2018,2018,UKE,Yorkshire and The Humber,B,B,cvm,Chained volume measure,aix,Annual index
23.6,,2018,2018,UKE,Yorkshire and The Humber,B,B,cvm,Chained volume measure,gra,Annual growth rate
93.5,,2018,2018,UKE,Yorkshire and The Humber,B--E,B--E,cvm,Chained volume measure,aix,Annual index
5.4,,2018,2018,UKE,Yorkshire and The Humber,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
94.6,,2018,2018,UKE,Yorkshire and The Humber,C,C,cvm,Chained volume measure,aix,Annual index
6.2,,2018,2018,UKE,Yorkshire and The Humber,C,C,cvm,Chained volume measure,gra,Annual growth rate
79.5,,2018,2018,UKE,Yorkshire and The Humber,D,D,cvm,Chained volume measure,aix,Annual index
2.9,,2018,2018,UKE,Yorkshire and The Humber,D,D,cvm,Chained volume measure,gra,Annual growth rate
101.1,,2018,2018,UKE,Yorkshire and The Humber,E,E,cvm,Chained volume measure,aix,Annual index
-1.9,,2018,2018,UKE,Yorkshire and The Humber,E,E,cvm,Chained volume measure,gra,Annual growth rate
99.5,,2018,2018,UKE,Yorkshire and The Humber,F,F,cvm,Chained volume measure,aix,Annual index
-1.5,,2018,2018,UKE,Yorkshire and The Humber,F,F,cvm,Chained volume measure,gra,Annual growth rate
100.9,,2018,2018,UKE,Yorkshire and The Humber,G,G,cvm,Chained volume measure,aix,Annual index
-3.5,,2018,2018,UKE,Yorkshire and The Humber,G,G,cvm,Chained volume measure,gra,Annual growth rate
99.1,,2018,2018,UKE,Yorkshire and The Humber,G--T,G--T,cvm,Chained volume measure,aix,Annual index
1.3,,2018,2018,UKE,Yorkshire and The Humber,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
99.3,,2018,2018,UKE,Yorkshire and The Humber,H,H,cvm,Chained volume measure,aix,Annual index
-0.9,,2018,2018,UKE,Yorkshire and The Humber,H,H,cvm,Chained volume measure,gra,Annual growth rate
98.9,,2018,2018,UKE,Yorkshire and The Humber,I,I,cvm,Chained volume measure,aix,Annual index
-1.2,,2018,2018,UKE,Yorkshire and The Humber,I,I,cvm,Chained volume measure,gra,Annual growth rate
87.3,,2018,2018,UKE,Yorkshire and The Humber,J,J,cvm,Chained volume measure,aix,Annual index
26.6,,2018,2018,UKE,Yorkshire and The Humber,J,J,cvm,Chained volume measure,gra,Annual growth rate
105.5,,2018,2018,UKE,Yorkshire and The Humber,K,K,cvm,Chained volume measure,aix,Annual index
-0.1,,2018,2018,UKE,Yorkshire and The Humber,K,K,cvm,Chained volume measure,gra,Annual growth rate
98.1,,2018,2018,UKE,Yorkshire and The Humber,L,L,cvm,Chained volume measure,aix,Annual index
0.6,,2018,2018,UKE,Yorkshire and The Humber,L,L,cvm,Chained volume measure,gra,Annual growth rate
100.7,,2018,2018,UKE,Yorkshire and The Humber,M,M,cvm,Chained volume measure,aix,Annual index
0.2,,2018,2018,UKE,Yorkshire and The Humber,M,M,cvm,Chained volume measure,gra,Annual growth rate
105.1,,2018,2018,UKE,Yorkshire and The Humber,N,N,cvm,Chained volume measure,aix,Annual index
-1.2,,2018,2018,UKE,Yorkshire and The Humber,N,N,cvm,Chained volume measure,gra,Annual growth rate
96.7,,2018,2018,UKE,Yorkshire and The Humber,O,O,cvm,Chained volume measure,aix,Annual index
-2.2,,2018,2018,UKE,Yorkshire and The Humber,O,O,cvm,Chained volume measure,gra,Annual growth rate
98.6,,2018,2018,UKE,Yorkshire and The Humber,P,P,cvm,Chained volume measure,aix,Annual index
7.2,,2018,2018,UKE,Yorkshire and The Humber,P,P,cvm,Chained volume measure,gra,Annual growth rate
97.3,,2018,2018,UKE,Yorkshire and The Humber,Q,Q,cvm,Chained volume measure,aix,Annual index
-0.5,,2018,2018,UKE,Yorkshire and The Humber,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
101.5,,2018,2018,UKE,Yorkshire and The Humber,R,R,cvm,Chained volume measure,aix,Annual index
7,,2018,2018,UKE,Yorkshire and The Humber,R,R,cvm,Chained volume measure,gra,Annual growth rate
98.7,,2018,2018,UKE,Yorkshire and The Humber,S,S,cvm,Chained volume measure,aix,Annual index
1.9,,2018,2018,UKE,Yorkshire and The Humber,S,S,cvm,Chained volume measure,gra,Annual growth rate
93.8,,2018,2018,UKE,Yorkshire and The Humber,T,T,cvm,Chained volume measure,aix,Annual index
