FeatureCode,DateCode,Measurement,Units,Value
E01019966,2007,IMD rank,ordinal-position,22411
E01023043,2007,IMD rank,ordinal-position,29537
E01006433,2007,IMD rank,ordinal-position,6156
E01018483,2007,IMD rank,ordinal-position,14940
E01015389,2007,IMD rank,ordinal-position,21649
E01029745,2007,IMD rank,ordinal-position,17056
E01021762,2007,IMD rank,ordinal-position,17541
E01028262,2007,IMD rank,ordinal-position,17491
E01021549,2007,IMD rank,ordinal-position,27106
E01004939,2007,IMD rank,ordinal-position,9293
E01016989,2007,IMD rank,ordinal-position,9993
E01028049,2007,IMD rank,ordinal-position,12413
E01020066,2007,IMD rank,ordinal-position,24066
E01003456,2007,IMD rank,ordinal-position,17837
E01017812,2007,IMD rank,ordinal-position,19065
E01000575,2007,IMD rank,ordinal-position,12561
E01014931,2007,IMD rank,ordinal-position,27784
E01026981,2007,IMD rank,ordinal-position,14788
E01014718,2007,IMD rank,ordinal-position,25373
E01026768,2007,IMD rank,ordinal-position,23895
E01016116,2007,IMD rank,ordinal-position,12398
E01013235,2007,IMD rank,ordinal-position,23803
E01025285,2007,IMD rank,ordinal-position,4480
E01008675,2007,IMD rank,ordinal-position,11920
E01031445,2007,IMD rank,ordinal-position,18908
E01007192,2007,IMD rank,ordinal-position,22307
E01011954,2007,IMD rank,ordinal-position,5370
E01001302,2007,IMD rank,ordinal-position,22432
E01010471,2007,IMD rank,ordinal-position,2556
E01010258,2007,IMD rank,ordinal-position,4979
E01024614,2007,IMD rank,ordinal-position,1576
E01005698,2007,IMD rank,ordinal-position,1499
E01023131,2007,IMD rank,ordinal-position,25254
E01006521,2007,IMD rank,ordinal-position,4830
E01018571,2007,IMD rank,ordinal-position,30023
E01015690,2007,IMD rank,ordinal-position,28140
E01006308,2007,IMD rank,ordinal-position,3041
E01018358,2007,IMD rank,ordinal-position,22855
E01015477,2007,IMD rank,ordinal-position,11295
E01029833,2007,IMD rank,ordinal-position,19212
E01021850,2007,IMD rank,ordinal-position,10484
E01021637,2007,IMD rank,ordinal-position,14326
E01028350,2007,IMD rank,ordinal-position,25342
E01028137,2007,IMD rank,ordinal-position,30726
E01020154,2007,IMD rank,ordinal-position,15906
E01003544,2007,IMD rank,ordinal-position,6201
E01017900,2007,IMD rank,ordinal-position,14048
E01000663,2007,IMD rank,ordinal-position,15391
E01002061,2007,IMD rank,ordinal-position,10598
E01014806,2007,IMD rank,ordinal-position,6044
E01026856,2007,IMD rank,ordinal-position,18724
E01016204,2007,IMD rank,ordinal-position,23930
E01013323,2007,IMD rank,ordinal-position,19471
E01025373,2007,IMD rank,ordinal-position,16941
E01008763,2007,IMD rank,ordinal-position,6460
E01031533,2007,IMD rank,ordinal-position,17408
E01007280,2007,IMD rank,ordinal-position,25061
E01007067,2007,IMD rank,ordinal-position,20745
E01030050,2007,IMD rank,ordinal-position,31051
E01011829,2007,IMD rank,ordinal-position,21340
E01023879,2007,IMD rank,ordinal-position,22949
E01024702,2007,IMD rank,ordinal-position,13983
E01010346,2007,IMD rank,ordinal-position,26819
E01022396,2007,IMD rank,ordinal-position,25686
E01005786,2007,IMD rank,ordinal-position,27635
E01019929,2007,IMD rank,ordinal-position,20259
E01023006,2007,IMD rank,ordinal-position,6760
E01018446,2007,IMD rank,ordinal-position,13699
E01015565,2007,IMD rank,ordinal-position,26505
E01029921,2007,IMD rank,ordinal-position,26993
E01029708,2007,IMD rank,ordinal-position,20838
E01021725,2007,IMD rank,ordinal-position,23500
E01014082,2007,IMD rank,ordinal-position,20141
E01032292,2007,IMD rank,ordinal-position,8304
E01028225,2007,IMD rank,ordinal-position,8168
E01020242,2007,IMD rank,ordinal-position,30245
E01003632,2007,IMD rank,ordinal-position,7579
E01032079,2007,IMD rank,ordinal-position,27177
E01020029,2007,IMD rank,ordinal-position,16104
E01000751,2007,IMD rank,ordinal-position,28041
E01003419,2007,IMD rank,ordinal-position,23239
E01000538,2007,IMD rank,ordinal-position,23379
E01012588,2007,IMD rank,ordinal-position,6969
E01026944,2007,IMD rank,ordinal-position,18495
E01030798,2007,IMD rank,ordinal-position,31910
E01013411,2007,IMD rank,ordinal-position,23859
E01025461,2007,IMD rank,ordinal-position,27383
E01008851,2007,IMD rank,ordinal-position,6957
E01025248,2007,IMD rank,ordinal-position,638
E01008638,2007,IMD rank,ordinal-position,21011
E01031621,2007,IMD rank,ordinal-position,31569
E01031408,2007,IMD rank,ordinal-position,18697
E01007155,2007,IMD rank,ordinal-position,1801
E01011917,2007,IMD rank,ordinal-position,2549
E01023967,2007,IMD rank,ordinal-position,25222
E01010434,2007,IMD rank,ordinal-position,7632
E01022484,2007,IMD rank,ordinal-position,9622
E01005874,2007,IMD rank,ordinal-position,2750
E01004391,2007,IMD rank,ordinal-position,5848
E01004178,2007,IMD rank,ordinal-position,13051
E01018534,2007,IMD rank,ordinal-position,9449
E01015653,2007,IMD rank,ordinal-position,19379
E01005001,2007,IMD rank,ordinal-position,24993
E01017051,2007,IMD rank,ordinal-position,4861
E01021813,2007,IMD rank,ordinal-position,22126
E01002897,2007,IMD rank,ordinal-position,13010
E01014170,2007,IMD rank,ordinal-position,24500
E01032380,2007,IMD rank,ordinal-position,27970
E01028313,2007,IMD rank,ordinal-position,5525
E01020330,2007,IMD rank,ordinal-position,14116
E01009397,2007,IMD rank,ordinal-position,981
E01003720,2007,IMD rank,ordinal-position,6880
E01032167,2007,IMD rank,ordinal-position,23264
E01020117,2007,IMD rank,ordinal-position,15654
E01003507,2007,IMD rank,ordinal-position,2824
E01000626,2007,IMD rank,ordinal-position,4723
E01012676,2007,IMD rank,ordinal-position,7872
E01002024,2007,IMD rank,ordinal-position,10073
E01026819,2007,IMD rank,ordinal-position,4342
E01011193,2007,IMD rank,ordinal-position,19783
E01030886,2007,IMD rank,ordinal-position,29812
E01025336,2007,IMD rank,ordinal-position,30981
E01008726,2007,IMD rank,ordinal-position,21734
E01007243,2007,IMD rank,ordinal-position,14080
E01019293,2007,IMD rank,ordinal-position,13379
E01030013,2007,IMD rank,ordinal-position,7334
E01010522,2007,IMD rank,ordinal-position,3549
E01022572,2007,IMD rank,ordinal-position,30400
E01005962,2007,IMD rank,ordinal-position,15271
E01029072,2007,IMD rank,ordinal-position,10674
E01010309,2007,IMD rank,ordinal-position,6448
E01022359,2007,IMD rank,ordinal-position,30198
E01005749,2007,IMD rank,ordinal-position,22135
E01017799,2007,IMD rank,ordinal-position,31413
E01004266,2007,IMD rank,ordinal-position,4523
E01018622,2007,IMD rank,ordinal-position,12894
E01027791,2007,IMD rank,ordinal-position,27962
E01015741,2007,IMD rank,ordinal-position,2649
E01018409,2007,IMD rank,ordinal-position,19643
E01027578,2007,IMD rank,ordinal-position,17649
E01015528,2007,IMD rank,ordinal-position,5362
E01021901,2007,IMD rank,ordinal-position,14766
E01002985,2007,IMD rank,ordinal-position,19998
E01028401,2007,IMD rank,ordinal-position,29479
E01014045,2007,IMD rank,ordinal-position,14634
E01026095,2007,IMD rank,ordinal-position,9718
E01009485,2007,IMD rank,ordinal-position,744
E01020205,2007,IMD rank,ordinal-position,22212
E01001289,2007,IMD rank,ordinal-position,19058
E01032255,2007,IMD rank,ordinal-position,20104
E01000714,2007,IMD rank,ordinal-position,19301
E01012764,2007,IMD rank,ordinal-position,14531
E01002112,2007,IMD rank,ordinal-position,29413
E01026907,2007,IMD rank,ordinal-position,31754
E01011281,2007,IMD rank,ordinal-position,5376
E01030974,2007,IMD rank,ordinal-position,19038
E01011068,2007,IMD rank,ordinal-position,21735
E01025424,2007,IMD rank,ordinal-position,29075
E01008814,2007,IMD rank,ordinal-position,11092
E01007331,2007,IMD rank,ordinal-position,12573
E01019381,2007,IMD rank,ordinal-position,22048
E01030101,2007,IMD rank,ordinal-position,25247
E01007118,2007,IMD rank,ordinal-position,7056
E01019168,2007,IMD rank,ordinal-position,13213
E01010610,2007,IMD rank,ordinal-position,604
E01022660,2007,IMD rank,ordinal-position,25565
E01029160,2007,IMD rank,ordinal-position,26892
E01022447,2007,IMD rank,ordinal-position,24887
E01005837,2007,IMD rank,ordinal-position,23941
E01017887,2007,IMD rank,ordinal-position,31943
E01004354,2007,IMD rank,ordinal-position,13448
E01018710,2007,IMD rank,ordinal-position,6407
E01015616,2007,IMD rank,ordinal-position,2379
E01027666,2007,IMD rank,ordinal-position,22668
E01017014,2007,IMD rank,ordinal-position,19756
E01026183,2007,IMD rank,ordinal-position,10580
E01014133,2007,IMD rank,ordinal-position,15573
E01009573,2007,IMD rank,ordinal-position,1559
E01001590,2007,IMD rank,ordinal-position,7823
E01001377,2007,IMD rank,ordinal-position,21519
E01032343,2007,IMD rank,ordinal-position,14304
E01008090,2007,IMD rank,ordinal-position,1305
E01000802,2007,IMD rank,ordinal-position,11283
E01012852,2007,IMD rank,ordinal-position,1321
E01002200,2007,IMD rank,ordinal-position,15131
E01012639,2007,IMD rank,ordinal-position,184
E01024689,2007,IMD rank,ordinal-position,22490
E01030849,2007,IMD rank,ordinal-position,26631
E01011156,2007,IMD rank,ordinal-position,17006
E01025512,2007,IMD rank,ordinal-position,27523
E01006596,2007,IMD rank,ordinal-position,15336
E01008902,2007,IMD rank,ordinal-position,1064
E01007206,2007,IMD rank,ordinal-position,8313
E01019256,2007,IMD rank,ordinal-position,17076
E01022535,2007,IMD rank,ordinal-position,30065
E01005925,2007,IMD rank,ordinal-position,29370
E01017975,2007,IMD rank,ordinal-position,7377
E01029035,2007,IMD rank,ordinal-position,27472
E01021052,2007,IMD rank,ordinal-position,32263
E01004442,2007,IMD rank,ordinal-position,9944
E01016492,2007,IMD rank,ordinal-position,17041
E01004229,2007,IMD rank,ordinal-position,4667
E01016279,2007,IMD rank,ordinal-position,16732
E01013398,2007,IMD rank,ordinal-position,12998
E01015704,2007,IMD rank,ordinal-position,4467
E01027754,2007,IMD rank,ordinal-position,28966
E01017102,2007,IMD rank,ordinal-position,5440
E01002948,2007,IMD rank,ordinal-position,14826
E01014221,2007,IMD rank,ordinal-position,867
E01026271,2007,IMD rank,ordinal-position,9847
E01009661,2007,IMD rank,ordinal-position,3873
E01026058,2007,IMD rank,ordinal-position,19544
E01014008,2007,IMD rank,ordinal-position,15823
E01009448,2007,IMD rank,ordinal-position,7473
E01001465,2007,IMD rank,ordinal-position,9916
E01032431,2007,IMD rank,ordinal-position,21200
E01032218,2007,IMD rank,ordinal-position,25148
E01012940,2007,IMD rank,ordinal-position,18826
E01024990,2007,IMD rank,ordinal-position,25310
E01012727,2007,IMD rank,ordinal-position,19448
E01024777,2007,IMD rank,ordinal-position,16038
E01030937,2007,IMD rank,ordinal-position,30189
E01025600,2007,IMD rank,ordinal-position,29584
E01011244,2007,IMD rank,ordinal-position,16555
E01023294,2007,IMD rank,ordinal-position,7380
E01006684,2007,IMD rank,ordinal-position,16663
E01029996,2007,IMD rank,ordinal-position,6562
E01019344,2007,IMD rank,ordinal-position,17855
E01022623,2007,IMD rank,ordinal-position,27660
E01029123,2007,IMD rank,ordinal-position,15483
E01021140,2007,IMD rank,ordinal-position,25307
E01004530,2007,IMD rank,ordinal-position,13900
E01016580,2007,IMD rank,ordinal-position,14478
E01014969,2007,IMD rank,ordinal-position,30655
E01004317,2007,IMD rank,ordinal-position,2518
E01016367,2007,IMD rank,ordinal-position,12330
E01013486,2007,IMD rank,ordinal-position,906
E01027842,2007,IMD rank,ordinal-position,14749
E01027629,2007,IMD rank,ordinal-position,9643
E01031696,2007,IMD rank,ordinal-position,29731
E01026146,2007,IMD rank,ordinal-position,7498
E01009536,2007,IMD rank,ordinal-position,23206
E01001553,2007,IMD rank,ordinal-position,4063
E01032306,2007,IMD rank,ordinal-position,13249
E01008053,2007,IMD rank,ordinal-position,5073
E01012815,2007,IMD rank,ordinal-position,18958
E01024865,2007,IMD rank,ordinal-position,3918
E01011332,2007,IMD rank,ordinal-position,2724
E01023382,2007,IMD rank,ordinal-position,19640
E01006772,2007,IMD rank,ordinal-position,5135
E01011119,2007,IMD rank,ordinal-position,24165
E01023169,2007,IMD rank,ordinal-position,30539
E01006559,2007,IMD rank,ordinal-position,7
E01005076,2007,IMD rank,ordinal-position,12150
E01019432,2007,IMD rank,ordinal-position,13621
E01021888,2007,IMD rank,ordinal-position,10636
E01019219,2007,IMD rank,ordinal-position,20989
E01028388,2007,IMD rank,ordinal-position,32450
E01022711,2007,IMD rank,ordinal-position,12498
E01003795,2007,IMD rank,ordinal-position,25748
E01029211,2007,IMD rank,ordinal-position,25705
E01017938,2007,IMD rank,ordinal-position,31982
E01021015,2007,IMD rank,ordinal-position,480
E01002099,2007,IMD rank,ordinal-position,2458
E01004405,2007,IMD rank,ordinal-position,6746
E01016455,2007,IMD rank,ordinal-position,12303
E01013574,2007,IMD rank,ordinal-position,28950
E01027930,2007,IMD rank,ordinal-position,3872
E01027717,2007,IMD rank,ordinal-position,32095
E01000041,2007,IMD rank,ordinal-position,7207
E01012091,2007,IMD rank,ordinal-position,219
E01031784,2007,IMD rank,ordinal-position,19307
E01026234,2007,IMD rank,ordinal-position,30154
E01009624,2007,IMD rank,ordinal-position,9662
E01001641,2007,IMD rank,ordinal-position,9495
E01030088,2007,IMD rank,ordinal-position,24902
E01001428,2007,IMD rank,ordinal-position,4105
E01008141,2007,IMD rank,ordinal-position,26571
E01010597,2007,IMD rank,ordinal-position,12105
E01012903,2007,IMD rank,ordinal-position,4906
E01024953,2007,IMD rank,ordinal-position,4374
E01011420,2007,IMD rank,ordinal-position,19407
E01023470,2007,IMD rank,ordinal-position,25823
E01006860,2007,IMD rank,ordinal-position,6353
E01011207,2007,IMD rank,ordinal-position,20577
E01023257,2007,IMD rank,ordinal-position,22368
E01006647,2007,IMD rank,ordinal-position,19
E01018697,2007,IMD rank,ordinal-position,24722
E01005164,2007,IMD rank,ordinal-position,2472
E01019520,2007,IMD rank,ordinal-position,8888
E01029959,2007,IMD rank,ordinal-position,2426
E01021976,2007,IMD rank,ordinal-position,15472
E01019307,2007,IMD rank,ordinal-position,27107
E01028476,2007,IMD rank,ordinal-position,31634
E01020493,2007,IMD rank,ordinal-position,15896
E01003883,2007,IMD rank,ordinal-position,28957
E01000789,2007,IMD rank,ordinal-position,3659
E01021103,2007,IMD rank,ordinal-position,8708
E01002187,2007,IMD rank,ordinal-position,20521
E01016543,2007,IMD rank,ordinal-position,24444
E01013662,2007,IMD rank,ordinal-position,7664
E01003010,2007,IMD rank,ordinal-position,29425
E01027805,2007,IMD rank,ordinal-position,3437
E01013449,2007,IMD rank,ordinal-position,19627
E01025499,2007,IMD rank,ordinal-position,17904
E01008889,2007,IMD rank,ordinal-position,5017
E01031872,2007,IMD rank,ordinal-position,18233
E01031659,2007,IMD rank,ordinal-position,26062
E01026322,2007,IMD rank,ordinal-position,25557
E01009712,2007,IMD rank,ordinal-position,13496
E01030176,2007,IMD rank,ordinal-position,15903
E01026109,2007,IMD rank,ordinal-position,4601
E01001516,2007,IMD rank,ordinal-position,7329
E01010685,2007,IMD rank,ordinal-position,16055
E01008016,2007,IMD rank,ordinal-position,6207
E01024828,2007,IMD rank,ordinal-position,20766
E01023345,2007,IMD rank,ordinal-position,27734
E01006735,2007,IMD rank,ordinal-position,410
E01018785,2007,IMD rank,ordinal-position,13216
E01005252,2007,IMD rank,ordinal-position,2008
E01005039,2007,IMD rank,ordinal-position,7921
E01017089,2007,IMD rank,ordinal-position,6178
E01028564,2007,IMD rank,ordinal-position,28157
E01020581,2007,IMD rank,ordinal-position,12994
E01003971,2007,IMD rank,ordinal-position,6050
E01020368,2007,IMD rank,ordinal-position,14919
E01003758,2007,IMD rank,ordinal-position,6364
E01015031,2007,IMD rank,ordinal-position,13241
E01027081,2007,IMD rank,ordinal-position,8046
E01002275,2007,IMD rank,ordinal-position,25850
E01016631,2007,IMD rank,ordinal-position,27441
E01013750,2007,IMD rank,ordinal-position,6932
E01016418,2007,IMD rank,ordinal-position,22509
E01025587,2007,IMD rank,ordinal-position,17838
E01013537,2007,IMD rank,ordinal-position,9227
E01008977,2007,IMD rank,ordinal-position,7614
E01000994,2007,IMD rank,ordinal-position,14321
E01031960,2007,IMD rank,ordinal-position,28245
E01031747,2007,IMD rank,ordinal-position,32331
E01000004,2007,IMD rank,ordinal-position,18874
E01012054,2007,IMD rank,ordinal-position,12672
E01026410,2007,IMD rank,ordinal-position,14900
E01007494,2007,IMD rank,ordinal-position,8478
E01009800,2007,IMD rank,ordinal-position,24669
E01030264,2007,IMD rank,ordinal-position,7521
E01001604,2007,IMD rank,ordinal-position,18145
E01010773,2007,IMD rank,ordinal-position,30781
E01008104,2007,IMD rank,ordinal-position,15135
E01024916,2007,IMD rank,ordinal-position,25301
E01023433,2007,IMD rank,ordinal-position,24885
E01006823,2007,IMD rank,ordinal-position,28375
E01018873,2007,IMD rank,ordinal-position,8032
E01015992,2007,IMD rank,ordinal-position,17584
E01005340,2007,IMD rank,ordinal-position,4506
E01017390,2007,IMD rank,ordinal-position,17579
E01015779,2007,IMD rank,ordinal-position,3924
E01005127,2007,IMD rank,ordinal-position,13674
E01017177,2007,IMD rank,ordinal-position,18242
E01021939,2007,IMD rank,ordinal-position,29803
E01014296,2007,IMD rank,ordinal-position,7048
E01028652,2007,IMD rank,ordinal-position,29271
E01018000,2007,IMD rank,ordinal-position,25246
E01028439,2007,IMD rank,ordinal-position,28915
E01020456,2007,IMD rank,ordinal-position,19940
E01003846,2007,IMD rank,ordinal-position,31455
E01002363,2007,IMD rank,ordinal-position,10509
E01016506,2007,IMD rank,ordinal-position,18165
E01013625,2007,IMD rank,ordinal-position,4277
E01025675,2007,IMD rank,ordinal-position,29438
E01031835,2007,IMD rank,ordinal-position,11777
E01012142,2007,IMD rank,ordinal-position,8845
E01000869,2007,IMD rank,ordinal-position,7346
E01024192,2007,IMD rank,ordinal-position,6372
E01007582,2007,IMD rank,ordinal-position,15234
E01007369,2007,IMD rank,ordinal-position,1092
E01030352,2007,IMD rank,ordinal-position,29391
E01030139,2007,IMD rank,ordinal-position,11631
E01010861,2007,IMD rank,ordinal-position,26493
E01010648,2007,IMD rank,ordinal-position,30283
E01022698,2007,IMD rank,ordinal-position,25535
E01029198,2007,IMD rank,ordinal-position,25873
E01023521,2007,IMD rank,ordinal-position,22693
E01006911,2007,IMD rank,ordinal-position,15204
E01018961,2007,IMD rank,ordinal-position,9137
E01023308,2007,IMD rank,ordinal-position,28631
E01018748,2007,IMD rank,ordinal-position,2970
E01015867,2007,IMD rank,ordinal-position,5680
E01005215,2007,IMD rank,ordinal-position,7317
E01017265,2007,IMD rank,ordinal-position,6032
E01014384,2007,IMD rank,ordinal-position,29297
E01028740,2007,IMD rank,ordinal-position,31722
E01028527,2007,IMD rank,ordinal-position,17517
E01020544,2007,IMD rank,ordinal-position,22312
E01003934,2007,IMD rank,ordinal-position,4882
E01027044,2007,IMD rank,ordinal-position,27657
E01002451,2007,IMD rank,ordinal-position,23166
E01002238,2007,IMD rank,ordinal-position,20629
E01013713,2007,IMD rank,ordinal-position,6592
E01025763,2007,IMD rank,ordinal-position,17465
E01031923,2007,IMD rank,ordinal-position,32052
E01012230,2007,IMD rank,ordinal-position,29270
E01000957,2007,IMD rank,ordinal-position,9248
E01024280,2007,IMD rank,ordinal-position,5899
E01007670,2007,IMD rank,ordinal-position,27819
E01012017,2007,IMD rank,ordinal-position,6126
E01024067,2007,IMD rank,ordinal-position,18987
E01007457,2007,IMD rank,ordinal-position,4482
E01030440,2007,IMD rank,ordinal-position,27632
E01030227,2007,IMD rank,ordinal-position,7104
E01010736,2007,IMD rank,ordinal-position,1898
E01022786,2007,IMD rank,ordinal-position,30278
E01029286,2007,IMD rank,ordinal-position,10334
E01004693,2007,IMD rank,ordinal-position,19503
E01018836,2007,IMD rank,ordinal-position,3929
E01015955,2007,IMD rank,ordinal-position,20246
E01005303,2007,IMD rank,ordinal-position,3406
E01017353,2007,IMD rank,ordinal-position,15423
E01014472,2007,IMD rank,ordinal-position,26312
E01028615,2007,IMD rank,ordinal-position,30002
E01014259,2007,IMD rank,ordinal-position,10018
E01020632,2007,IMD rank,ordinal-position,20401
E01009699,2007,IMD rank,ordinal-position,15311
E01032469,2007,IMD rank,ordinal-position,4777
E01020419,2007,IMD rank,ordinal-position,28648
E01003809,2007,IMD rank,ordinal-position,28898
E01027132,2007,IMD rank,ordinal-position,16634
E01012978,2007,IMD rank,ordinal-position,29841
E01002326,2007,IMD rank,ordinal-position,14242
E01011495,2007,IMD rank,ordinal-position,10638
E01013801,2007,IMD rank,ordinal-position,21546
E01025851,2007,IMD rank,ordinal-position,28255
E01025638,2007,IMD rank,ordinal-position,28312
E01012105,2007,IMD rank,ordinal-position,11675
E01024155,2007,IMD rank,ordinal-position,5484
E01007545,2007,IMD rank,ordinal-position,9084
E01019595,2007,IMD rank,ordinal-position,26688
E01030315,2007,IMD rank,ordinal-position,29678
E01006062,2007,IMD rank,ordinal-position,27942
E01010824,2007,IMD rank,ordinal-position,190
E01022874,2007,IMD rank,ordinal-position,30641
E01029374,2007,IMD rank,ordinal-position,14125
E01021391,2007,IMD rank,ordinal-position,8924
E01004781,2007,IMD rank,ordinal-position,19686
E01021178,2007,IMD rank,ordinal-position,7581
E01004568,2007,IMD rank,ordinal-position,6621
E01018924,2007,IMD rank,ordinal-position,9789
E01022001,2007,IMD rank,ordinal-position,7795
E01003085,2007,IMD rank,ordinal-position,10261
E01017441,2007,IMD rank,ordinal-position,29658
E01014560,2007,IMD rank,ordinal-position,21963
E01017228,2007,IMD rank,ordinal-position,7422
E01028703,2007,IMD rank,ordinal-position,17402
E01026397,2007,IMD rank,ordinal-position,21732
E01014347,2007,IMD rank,ordinal-position,25804
E01020720,2007,IMD rank,ordinal-position,18453
E01009787,2007,IMD rank,ordinal-position,26308
E01020507,2007,IMD rank,ordinal-position,15764
E01027220,2007,IMD rank,ordinal-position,21141
E01031074,2007,IMD rank,ordinal-position,7441
E01027007,2007,IMD rank,ordinal-position,12780
E01002414,2007,IMD rank,ordinal-position,18727
E01011583,2007,IMD rank,ordinal-position,25333
E01025726,2007,IMD rank,ordinal-position,30203
E01024243,2007,IMD rank,ordinal-position,14307
E01007633,2007,IMD rank,ordinal-position,3694
E01019683,2007,IMD rank,ordinal-position,23945
E01030403,2007,IMD rank,ordinal-position,29152
E01006150,2007,IMD rank,ordinal-position,24582
E01010912,2007,IMD rank,ordinal-position,9786
E01022962,2007,IMD rank,ordinal-position,20588
E01022749,2007,IMD rank,ordinal-position,31333
E01029462,2007,IMD rank,ordinal-position,15849
E01029249,2007,IMD rank,ordinal-position,12766
E01021266,2007,IMD rank,ordinal-position,9798
E01004656,2007,IMD rank,ordinal-position,8232
E01003173,2007,IMD rank,ordinal-position,12791
E01000292,2007,IMD rank,ordinal-position,17375
E01015918,2007,IMD rank,ordinal-position,12587
E01027968,2007,IMD rank,ordinal-position,4073
E01017316,2007,IMD rank,ordinal-position,22012
E01000079,2007,IMD rank,ordinal-position,6922
E01026485,2007,IMD rank,ordinal-position,16803
E01014435,2007,IMD rank,ordinal-position,28464
E01009875,2007,IMD rank,ordinal-position,8098
E01001892,2007,IMD rank,ordinal-position,6799
E01001679,2007,IMD rank,ordinal-position,13017
E01008392,2007,IMD rank,ordinal-position,2261
E01031162,2007,IMD rank,ordinal-position,22835
E01008179,2007,IMD rank,ordinal-position,17342
E01002502,2007,IMD rank,ordinal-position,8799
E01011671,2007,IMD rank,ordinal-position,2422
E01009002,2007,IMD rank,ordinal-position,778
E01011458,2007,IMD rank,ordinal-position,31871
E01025814,2007,IMD rank,ordinal-position,32319
E01006898,2007,IMD rank,ordinal-position,6190
E01024331,2007,IMD rank,ordinal-position,26704
E01007721,2007,IMD rank,ordinal-position,2898
E01019771,2007,IMD rank,ordinal-position,21445
E01024118,2007,IMD rank,ordinal-position,15137
E01007508,2007,IMD rank,ordinal-position,1874
E01019558,2007,IMD rank,ordinal-position,28117
E01006025,2007,IMD rank,ordinal-position,1722
E01018075,2007,IMD rank,ordinal-position,12008
E01022837,2007,IMD rank,ordinal-position,27806
E01015194,2007,IMD rank,ordinal-position,8055
E01029550,2007,IMD rank,ordinal-position,20981
E01029337,2007,IMD rank,ordinal-position,11226
E01021354,2007,IMD rank,ordinal-position,8981
E01004744,2007,IMD rank,ordinal-position,10166
E01016794,2007,IMD rank,ordinal-position,27494
E01003261,2007,IMD rank,ordinal-position,11243
E01000380,2007,IMD rank,ordinal-position,10551
E01003048,2007,IMD rank,ordinal-position,2195
E01017404,2007,IMD rank,ordinal-position,31529
E01000167,2007,IMD rank,ordinal-position,9706
E01026573,2007,IMD rank,ordinal-position,16408
E01014523,2007,IMD rank,ordinal-position,13427
E01009963,2007,IMD rank,ordinal-position,1676
E01001980,2007,IMD rank,ordinal-position,4638
E01001767,2007,IMD rank,ordinal-position,4265
E01013040,2007,IMD rank,ordinal-position,23236
E01025090,2007,IMD rank,ordinal-position,24089
E01008480,2007,IMD rank,ordinal-position,5152
E01008267,2007,IMD rank,ordinal-position,14206
E01031250,2007,IMD rank,ordinal-position,30517
E01031037,2007,IMD rank,ordinal-position,13827
E01025902,2007,IMD rank,ordinal-position,30799
E01011546,2007,IMD rank,ordinal-position,11454
E01023596,2007,IMD rank,ordinal-position,26579
E01006986,2007,IMD rank,ordinal-position,25926
E01010063,2007,IMD rank,ordinal-position,153
E01024206,2007,IMD rank,ordinal-position,17124
E01019646,2007,IMD rank,ordinal-position,7732
E01006113,2007,IMD rank,ordinal-position,9610
E01018163,2007,IMD rank,ordinal-position,21273
E01022925,2007,IMD rank,ordinal-position,18923
E01015282,2007,IMD rank,ordinal-position,303
E01015069,2007,IMD rank,ordinal-position,7098
E01029425,2007,IMD rank,ordinal-position,21196
E01021442,2007,IMD rank,ordinal-position,31848
E01004832,2007,IMD rank,ordinal-position,10153
E01016882,2007,IMD rank,ordinal-position,9070
E01021229,2007,IMD rank,ordinal-position,26185
E01004619,2007,IMD rank,ordinal-position,24927
E01016669,2007,IMD rank,ordinal-position,29202
E01013788,2007,IMD rank,ordinal-position,29418
E01003136,2007,IMD rank,ordinal-position,6065
E01000255,2007,IMD rank,ordinal-position,12046
E01031998,2007,IMD rank,ordinal-position,29140
E01014611,2007,IMD rank,ordinal-position,18919
E01026661,2007,IMD rank,ordinal-position,14255
E01026448,2007,IMD rank,ordinal-position,25540
E01009838,2007,IMD rank,ordinal-position,9271
E01001855,2007,IMD rank,ordinal-position,12847
E01008355,2007,IMD rank,ordinal-position,27944
E01031125,2007,IMD rank,ordinal-position,27401
E01011634,2007,IMD rank,ordinal-position,11734
E01023684,2007,IMD rank,ordinal-position,29159
E01010151,2007,IMD rank,ordinal-position,21124
E01005591,2007,IMD rank,ordinal-position,16487
E01005378,2007,IMD rank,ordinal-position,7446
E01019734,2007,IMD rank,ordinal-position,26926
E01006201,2007,IMD rank,ordinal-position,17330
E01018251,2007,IMD rank,ordinal-position,32387
E01015370,2007,IMD rank,ordinal-position,15477
E01018038,2007,IMD rank,ordinal-position,25871
E01015157,2007,IMD rank,ordinal-position,3940
E01029513,2007,IMD rank,ordinal-position,29839
E01021530,2007,IMD rank,ordinal-position,28394
E01004920,2007,IMD rank,ordinal-position,11815
E01016970,2007,IMD rank,ordinal-position,14037
E01028030,2007,IMD rank,ordinal-position,5463
E01021317,2007,IMD rank,ordinal-position,6959
E01004707,2007,IMD rank,ordinal-position,24592
E01016757,2007,IMD rank,ordinal-position,23456
E01013876,2007,IMD rank,ordinal-position,880
E01003224,2007,IMD rank,ordinal-position,11663
E01000343,2007,IMD rank,ordinal-position,26809
E01012393,2007,IMD rank,ordinal-position,24550
E01026536,2007,IMD rank,ordinal-position,22107
E01009926,2007,IMD rank,ordinal-position,14331
E01001943,2007,IMD rank,ordinal-position,5896
E01013003,2007,IMD rank,ordinal-position,13985
