FeatureCode,DateCode,Measurement,Units,Value
E01025109,2010,IMD rank,ordinal-position,25724
E01007016,2010,IMD rank,ordinal-position,2612
E01019066,2010,IMD rank,ordinal-position,13720
E01023828,2010,IMD rank,ordinal-position,11284
E01022345,2010,IMD rank,ordinal-position,19428
E01005735,2010,IMD rank,ordinal-position,25309
E01017785,2010,IMD rank,ordinal-position,29904
E01004252,2010,IMD rank,ordinal-position,747
E01004039,2010,IMD rank,ordinal-position,9436
E01016089,2010,IMD rank,ordinal-position,25061
E01015514,2010,IMD rank,ordinal-position,26920
E01027564,2010,IMD rank,ordinal-position,15355
E01002971,2010,IMD rank,ordinal-position,22084
E01014031,2010,IMD rank,ordinal-position,14367
E01002758,2010,IMD rank,ordinal-position,1397
E01026081,2010,IMD rank,ordinal-position,14695
E01009471,2010,IMD rank,ordinal-position,25730
E01001275,2010,IMD rank,ordinal-position,11985
E01009258,2010,IMD rank,ordinal-position,4151
E01032241,2010,IMD rank,ordinal-position,7742
E01032028,2010,IMD rank,ordinal-position,15178
E01000700,2010,IMD rank,ordinal-position,15774
E01012750,2010,IMD rank,ordinal-position,9741
E01012537,2010,IMD rank,ordinal-position,3567
E01024587,2010,IMD rank,ordinal-position,12532
E01007977,2010,IMD rank,ordinal-position,1484
E01030960,2010,IMD rank,ordinal-position,28184
E01030747,2010,IMD rank,ordinal-position,19183
E01011054,2010,IMD rank,ordinal-position,25046
E01025410,2010,IMD rank,ordinal-position,31649
E01006494,2010,IMD rank,ordinal-position,116
E01008800,2010,IMD rank,ordinal-position,4567
E01007104,2010,IMD rank,ordinal-position,20708
E01019154,2010,IMD rank,ordinal-position,18966
E01023916,2010,IMD rank,ordinal-position,25063
E01022433,2010,IMD rank,ordinal-position,32006
E01005823,2010,IMD rank,ordinal-position,5345
E01017873,2010,IMD rank,ordinal-position,31009
E01014992,2010,IMD rank,ordinal-position,31233
E01004340,2010,IMD rank,ordinal-position,2541
E01016390,2010,IMD rank,ordinal-position,11111
E01014779,2010,IMD rank,ordinal-position,28778
E01004127,2010,IMD rank,ordinal-position,12406
E01016177,2010,IMD rank,ordinal-position,10689
E01020939,2010,IMD rank,ordinal-position,26759
E01013296,2010,IMD rank,ordinal-position,1755
E01015602,2010,IMD rank,ordinal-position,2133
E01027652,2010,IMD rank,ordinal-position,22501
E01017000,2010,IMD rank,ordinal-position,18214
E01027439,2010,IMD rank,ordinal-position,27233
E01002846,2010,IMD rank,ordinal-position,9696
E01001363,2010,IMD rank,ordinal-position,10737
E01009346,2010,IMD rank,ordinal-position,1867
E01032116,2010,IMD rank,ordinal-position,22606
E01012625,2010,IMD rank,ordinal-position,4889
E01024675,2010,IMD rank,ordinal-position,22793
E01030835,2010,IMD rank,ordinal-position,30323
E01011142,2010,IMD rank,ordinal-position,18898
E01023192,2010,IMD rank,ordinal-position,14203
E01006582,2010,IMD rank,ordinal-position,25986
E01006369,2010,IMD rank,ordinal-position,3549
E01029894,2010,IMD rank,ordinal-position,29603
E01019242,2010,IMD rank,ordinal-position,21410
E01021698,2010,IMD rank,ordinal-position,12650
E01019029,2010,IMD rank,ordinal-position,5426
E01028198,2010,IMD rank,ordinal-position,30317
E01022521,2010,IMD rank,ordinal-position,32155
E01005911,2010,IMD rank,ordinal-position,28381
E01017961,2010,IMD rank,ordinal-position,16082
E01022308,2010,IMD rank,ordinal-position,27160
E01029021,2010,IMD rank,ordinal-position,18107
E01017748,2010,IMD rank,ordinal-position,13351
E01014867,2010,IMD rank,ordinal-position,24463
E01004215,2010,IMD rank,ordinal-position,5647
E01016265,2010,IMD rank,ordinal-position,26472
E01013384,2010,IMD rank,ordinal-position,13024
E01027740,2010,IMD rank,ordinal-position,2135
E01031594,2010,IMD rank,ordinal-position,17669
E01027527,2010,IMD rank,ordinal-position,2372
E01002934,2010,IMD rank,ordinal-position,29256
E01026044,2010,IMD rank,ordinal-position,12900
E01001451,2010,IMD rank,ordinal-position,20472
E01009434,2010,IMD rank,ordinal-position,24339
E01001238,2010,IMD rank,ordinal-position,8792
E01032204,2010,IMD rank,ordinal-position,2342
E01012713,2010,IMD rank,ordinal-position,12638
E01024763,2010,IMD rank,ordinal-position,21779
E01030923,2010,IMD rank,ordinal-position,31694
E01011230,2010,IMD rank,ordinal-position,2824
E01023280,2010,IMD rank,ordinal-position,25496
E01006670,2010,IMD rank,ordinal-position,15003
E01011017,2010,IMD rank,ordinal-position,5290
E01023067,2010,IMD rank,ordinal-position,30601
E01006457,2010,IMD rank,ordinal-position,8390
E01029982,2010,IMD rank,ordinal-position,4244
E01019330,2010,IMD rank,ordinal-position,23893
E01029769,2010,IMD rank,ordinal-position,23805
E01021786,2010,IMD rank,ordinal-position,28235
E01019117,2010,IMD rank,ordinal-position,20585
E01028286,2010,IMD rank,ordinal-position,16980
E01003693,2010,IMD rank,ordinal-position,18307
E01017836,2010,IMD rank,ordinal-position,21506
E01000599,2010,IMD rank,ordinal-position,2415
E01014955,2010,IMD rank,ordinal-position,28425
E01004303,2010,IMD rank,ordinal-position,6018
E01016353,2010,IMD rank,ordinal-position,8994
E01013472,2010,IMD rank,ordinal-position,1043
E01013259,2010,IMD rank,ordinal-position,6469
E01027615,2010,IMD rank,ordinal-position,32270
E01008699,2010,IMD rank,ordinal-position,4493
E01031682,2010,IMD rank,ordinal-position,32078
E01031469,2010,IMD rank,ordinal-position,14798
E01002809,2010,IMD rank,ordinal-position,5297
E01026132,2010,IMD rank,ordinal-position,12595
E01009522,2010,IMD rank,ordinal-position,13682
E01011978,2010,IMD rank,ordinal-position,570
E01001326,2010,IMD rank,ordinal-position,4931
E01009309,2010,IMD rank,ordinal-position,1045
E01010495,2010,IMD rank,ordinal-position,8659
E01012801,2010,IMD rank,ordinal-position,12881
E01024851,2010,IMD rank,ordinal-position,25987
E01024638,2010,IMD rank,ordinal-position,15221
E01011105,2010,IMD rank,ordinal-position,2552
E01023155,2010,IMD rank,ordinal-position,15257
E01006545,2010,IMD rank,ordinal-position,5389
E01018595,2010,IMD rank,ordinal-position,16443
E01005062,2010,IMD rank,ordinal-position,4904
E01029857,2010,IMD rank,ordinal-position,11585
E01021874,2010,IMD rank,ordinal-position,16318
E01019205,2010,IMD rank,ordinal-position,8316
E01028374,2010,IMD rank,ordinal-position,21774
E01020391,2010,IMD rank,ordinal-position,30482
E01003781,2010,IMD rank,ordinal-position,11867
E01020178,2010,IMD rank,ordinal-position,20709
E01003568,2010,IMD rank,ordinal-position,8101
E01017924,2010,IMD rank,ordinal-position,29691
E01000687,2010,IMD rank,ordinal-position,28773
E01021001,2010,IMD rank,ordinal-position,14400
E01002085,2010,IMD rank,ordinal-position,4215
E01016441,2010,IMD rank,ordinal-position,3863
E01013560,2010,IMD rank,ordinal-position,31597
E01016228,2010,IMD rank,ordinal-position,30699
E01027703,2010,IMD rank,ordinal-position,20375
E01013347,2010,IMD rank,ordinal-position,5532
E01025397,2010,IMD rank,ordinal-position,7130
E01008787,2010,IMD rank,ordinal-position,12059
E01031770,2010,IMD rank,ordinal-position,17843
E01031557,2010,IMD rank,ordinal-position,17411
E01026220,2010,IMD rank,ordinal-position,23595
E01009610,2010,IMD rank,ordinal-position,3498
E01030074,2010,IMD rank,ordinal-position,27309
E01026007,2010,IMD rank,ordinal-position,21091
E01001414,2010,IMD rank,ordinal-position,5006
E01010583,2010,IMD rank,ordinal-position,3355
E01024726,2010,IMD rank,ordinal-position,21030
E01023243,2010,IMD rank,ordinal-position,31051
E01006633,2010,IMD rank,ordinal-position,174
E01018683,2010,IMD rank,ordinal-position,31843
E01005150,2010,IMD rank,ordinal-position,7377
E01015589,2010,IMD rank,ordinal-position,25240
E01029945,2010,IMD rank,ordinal-position,23010
E01021962,2010,IMD rank,ordinal-position,20474
E01021749,2010,IMD rank,ordinal-position,23629
E01028462,2010,IMD rank,ordinal-position,27144
E01028249,2010,IMD rank,ordinal-position,12129
E01020266,2010,IMD rank,ordinal-position,24674
E01003656,2010,IMD rank,ordinal-position,8725
E01000775,2010,IMD rank,ordinal-position,27246
E01002173,2010,IMD rank,ordinal-position,20933
E01014918,2010,IMD rank,ordinal-position,27307
E01026968,2010,IMD rank,ordinal-position,302
E01016316,2010,IMD rank,ordinal-position,30714
E01025485,2010,IMD rank,ordinal-position,20958
E01013435,2010,IMD rank,ordinal-position,27460
E01000892,2010,IMD rank,ordinal-position,12099
E01008875,2010,IMD rank,ordinal-position,12778
E01031645,2010,IMD rank,ordinal-position,32357
E01007392,2010,IMD rank,ordinal-position,4010
E01030162,2010,IMD rank,ordinal-position,8314
E01007179,2010,IMD rank,ordinal-position,1003
E01001502,2010,IMD rank,ordinal-position,9714
E01010671,2010,IMD rank,ordinal-position,13392
E01008002,2010,IMD rank,ordinal-position,16698
E01010458,2010,IMD rank,ordinal-position,7242
E01024814,2010,IMD rank,ordinal-position,29681
E01005898,2010,IMD rank,ordinal-position,16658
E01023331,2010,IMD rank,ordinal-position,16034
E01006721,2010,IMD rank,ordinal-position,732
E01018771,2010,IMD rank,ordinal-position,6230
E01023118,2010,IMD rank,ordinal-position,23016
E01006508,2010,IMD rank,ordinal-position,6016
E01015890,2010,IMD rank,ordinal-position,27461
E01018558,2010,IMD rank,ordinal-position,22231
E01015677,2010,IMD rank,ordinal-position,9245
E01005025,2010,IMD rank,ordinal-position,15266
E01017075,2010,IMD rank,ordinal-position,8663
E01021837,2010,IMD rank,ordinal-position,12976
E01014194,2010,IMD rank,ordinal-position,9040
E01028550,2010,IMD rank,ordinal-position,15715
E01028337,2010,IMD rank,ordinal-position,24995
E01020354,2010,IMD rank,ordinal-position,19662
E01003744,2010,IMD rank,ordinal-position,25406
E01002261,2010,IMD rank,ordinal-position,18893
E01002048,2010,IMD rank,ordinal-position,4067
E01016404,2010,IMD rank,ordinal-position,13862
E01025573,2010,IMD rank,ordinal-position,17442
E01013523,2010,IMD rank,ordinal-position,4459
E01000980,2010,IMD rank,ordinal-position,16163
E01008963,2010,IMD rank,ordinal-position,6694
E01031733,2010,IMD rank,ordinal-position,25997
E01012040,2010,IMD rank,ordinal-position,3260
E01024090,2010,IMD rank,ordinal-position,8706
E01007480,2010,IMD rank,ordinal-position,5965
E01007267,2010,IMD rank,ordinal-position,22502
E01030250,2010,IMD rank,ordinal-position,2818
E01030037,2010,IMD rank,ordinal-position,24348
E01024902,2010,IMD rank,ordinal-position,3903
E01010546,2010,IMD rank,ordinal-position,19423
E01022596,2010,IMD rank,ordinal-position,30319
E01005986,2010,IMD rank,ordinal-position,12070
E01029096,2010,IMD rank,ordinal-position,8682
E01023206,2010,IMD rank,ordinal-position,21650
E01018646,2010,IMD rank,ordinal-position,11548
E01015765,2010,IMD rank,ordinal-position,10081
E01005113,2010,IMD rank,ordinal-position,1400
E01017163,2010,IMD rank,ordinal-position,2014
E01029908,2010,IMD rank,ordinal-position,30824
E01021925,2010,IMD rank,ordinal-position,28415
E01014282,2010,IMD rank,ordinal-position,8034
E01014069,2010,IMD rank,ordinal-position,17275
E01028425,2010,IMD rank,ordinal-position,29878
E01020442,2010,IMD rank,ordinal-position,19996
E01003832,2010,IMD rank,ordinal-position,8289
E01032279,2010,IMD rank,ordinal-position,16871
E01020229,2010,IMD rank,ordinal-position,9030
E01003619,2010,IMD rank,ordinal-position,1699
E01000738,2010,IMD rank,ordinal-position,12451
E01012788,2010,IMD rank,ordinal-position,1359
E01002136,2010,IMD rank,ordinal-position,19223
E01030998,2010,IMD rank,ordinal-position,32369
E01013611,2010,IMD rank,ordinal-position,6961
E01025661,2010,IMD rank,ordinal-position,30791
E01025448,2010,IMD rank,ordinal-position,17497
E01008838,2010,IMD rank,ordinal-position,3321
E01031821,2010,IMD rank,ordinal-position,24315
E01031608,2010,IMD rank,ordinal-position,13531
E01007355,2010,IMD rank,ordinal-position,25475
E01030125,2010,IMD rank,ordinal-position,18407
E01010634,2010,IMD rank,ordinal-position,19161
E01022684,2010,IMD rank,ordinal-position,28879
E01029184,2010,IMD rank,ordinal-position,25460
E01004591,2010,IMD rank,ordinal-position,8563
E01004378,2010,IMD rank,ordinal-position,7185
E01018734,2010,IMD rank,ordinal-position,8152
E01015853,2010,IMD rank,ordinal-position,12248
E01005201,2010,IMD rank,ordinal-position,1193
E01017251,2010,IMD rank,ordinal-position,8484
E01014370,2010,IMD rank,ordinal-position,8565
E01017038,2010,IMD rank,ordinal-position,439
E01028513,2010,IMD rank,ordinal-position,4096
E01014157,2010,IMD rank,ordinal-position,20215
E01020530,2010,IMD rank,ordinal-position,17286
E01009597,2010,IMD rank,ordinal-position,7562
E01003920,2010,IMD rank,ordinal-position,4727
E01032367,2010,IMD rank,ordinal-position,26960
E01020317,2010,IMD rank,ordinal-position,23228
E01003707,2010,IMD rank,ordinal-position,17864
E01027030,2010,IMD rank,ordinal-position,22331
E01000826,2010,IMD rank,ordinal-position,31701
E01012876,2010,IMD rank,ordinal-position,199
E01002224,2010,IMD rank,ordinal-position,11975
E01011393,2010,IMD rank,ordinal-position,14348
E01025536,2010,IMD rank,ordinal-position,11770
E01000943,2010,IMD rank,ordinal-position,15175
E01008926,2010,IMD rank,ordinal-position,6054
E01012003,2010,IMD rank,ordinal-position,26237
E01024053,2010,IMD rank,ordinal-position,23542
E01007443,2010,IMD rank,ordinal-position,5556
E01019493,2010,IMD rank,ordinal-position,24417
E01030213,2010,IMD rank,ordinal-position,22241
E01010722,2010,IMD rank,ordinal-position,2843
E01022772,2010,IMD rank,ordinal-position,30974
E01029272,2010,IMD rank,ordinal-position,18168
E01010509,2010,IMD rank,ordinal-position,8162
E01022559,2010,IMD rank,ordinal-position,31906
E01005949,2010,IMD rank,ordinal-position,5233
E01017999,2010,IMD rank,ordinal-position,11108
E01029059,2010,IMD rank,ordinal-position,17279
E01021076,2010,IMD rank,ordinal-position,8868
E01004466,2010,IMD rank,ordinal-position,11016
E01018822,2010,IMD rank,ordinal-position,23661
E01027991,2010,IMD rank,ordinal-position,10352
E01015941,2010,IMD rank,ordinal-position,28956
E01018609,2010,IMD rank,ordinal-position,24142
E01015728,2010,IMD rank,ordinal-position,9000
E01027778,2010,IMD rank,ordinal-position,17472
E01017126,2010,IMD rank,ordinal-position,13005
E01028601,2010,IMD rank,ordinal-position,29920
E01014245,2010,IMD rank,ordinal-position,11028
E01026295,2010,IMD rank,ordinal-position,29111
E01009685,2010,IMD rank,ordinal-position,17696
E01020405,2010,IMD rank,ordinal-position,18162
E01001489,2010,IMD rank,ordinal-position,6564
E01032455,2010,IMD rank,ordinal-position,21629
E01012964,2010,IMD rank,ordinal-position,13897
E01002312,2010,IMD rank,ordinal-position,9985
E01011481,2010,IMD rank,ordinal-position,7856
E01011268,2010,IMD rank,ordinal-position,7119
E01025624,2010,IMD rank,ordinal-position,31363
E01024141,2010,IMD rank,ordinal-position,19938
E01007531,2010,IMD rank,ordinal-position,5430
E01019581,2010,IMD rank,ordinal-position,3767
E01030301,2010,IMD rank,ordinal-position,26901
E01007318,2010,IMD rank,ordinal-position,1762
E01019368,2010,IMD rank,ordinal-position,29366
E01010810,2010,IMD rank,ordinal-position,7438
E01022860,2010,IMD rank,ordinal-position,30265
E01022647,2010,IMD rank,ordinal-position,28748
E01029360,2010,IMD rank,ordinal-position,7526
E01029147,2010,IMD rank,ordinal-position,21776
E01021164,2010,IMD rank,ordinal-position,18126
E01004554,2010,IMD rank,ordinal-position,23136
E01018910,2010,IMD rank,ordinal-position,944
E01003071,2010,IMD rank,ordinal-position,7999
E01000190,2010,IMD rank,ordinal-position,22768
E01015816,2010,IMD rank,ordinal-position,17270
E01027866,2010,IMD rank,ordinal-position,11056
E01017214,2010,IMD rank,ordinal-position,14018
E01026383,2010,IMD rank,ordinal-position,373
E01014333,2010,IMD rank,ordinal-position,17284
E01001790,2010,IMD rank,ordinal-position,2243
E01009773,2010,IMD rank,ordinal-position,9372
E01001577,2010,IMD rank,ordinal-position,2540
E01008290,2010,IMD rank,ordinal-position,2748
E01031060,2010,IMD rank,ordinal-position,12260
E01008077,2010,IMD rank,ordinal-position,4322
E01002400,2010,IMD rank,ordinal-position,10670
E01012839,2010,IMD rank,ordinal-position,12371
E01024889,2010,IMD rank,ordinal-position,9513
E01011356,2010,IMD rank,ordinal-position,12030
E01025712,2010,IMD rank,ordinal-position,29998
E01006796,2010,IMD rank,ordinal-position,24701
E01000906,2010,IMD rank,ordinal-position,18544
E01024016,2010,IMD rank,ordinal-position,22838
E01007406,2010,IMD rank,ordinal-position,3928
E01019456,2010,IMD rank,ordinal-position,11272
E01022735,2010,IMD rank,ordinal-position,22505
E01015092,2010,IMD rank,ordinal-position,15434
E01029235,2010,IMD rank,ordinal-position,14050
E01021252,2010,IMD rank,ordinal-position,30491
E01004642,2010,IMD rank,ordinal-position,13206
E01016692,2010,IMD rank,ordinal-position,30199
E01021039,2010,IMD rank,ordinal-position,27859
E01004429,2010,IMD rank,ordinal-position,5088
E01016479,2010,IMD rank,ordinal-position,11752
E01013598,2010,IMD rank,ordinal-position,8903
E01015904,2010,IMD rank,ordinal-position,15015
E01027954,2010,IMD rank,ordinal-position,6859
E01017302,2010,IMD rank,ordinal-position,27894
E01000065,2010,IMD rank,ordinal-position,5654
E01014421,2010,IMD rank,ordinal-position,29320
E01026471,2010,IMD rank,ordinal-position,26420
E01009861,2010,IMD rank,ordinal-position,11411
E01026258,2010,IMD rank,ordinal-position,26020
E01014208,2010,IMD rank,ordinal-position,8872
E01001665,2010,IMD rank,ordinal-position,12475
E01009648,2010,IMD rank,ordinal-position,18785
E01032418,2010,IMD rank,ordinal-position,14517
E01008165,2010,IMD rank,ordinal-position,1565
E01012927,2010,IMD rank,ordinal-position,32399
E01024977,2010,IMD rank,ordinal-position,28884
E01025800,2010,IMD rank,ordinal-position,31524
E01011444,2010,IMD rank,ordinal-position,10009
E01023494,2010,IMD rank,ordinal-position,24604
E01006884,2010,IMD rank,ordinal-position,19769
E01024104,2010,IMD rank,ordinal-position,24725
E01005188,2010,IMD rank,ordinal-position,5089
E01019544,2010,IMD rank,ordinal-position,9957
E01006011,2010,IMD rank,ordinal-position,3050
E01018061,2010,IMD rank,ordinal-position,17620
E01022823,2010,IMD rank,ordinal-position,22006
E01015180,2010,IMD rank,ordinal-position,2480
E01029323,2010,IMD rank,ordinal-position,14221
E01021340,2010,IMD rank,ordinal-position,24322
E01004730,2010,IMD rank,ordinal-position,21377
E01016780,2010,IMD rank,ordinal-position,27400
E01021127,2010,IMD rank,ordinal-position,8990
E01004517,2010,IMD rank,ordinal-position,8230
E01016567,2010,IMD rank,ordinal-position,26411
E01013686,2010,IMD rank,ordinal-position,17096
E01003034,2010,IMD rank,ordinal-position,10517
E01000153,2010,IMD rank,ordinal-position,5029
E01027829,2010,IMD rank,ordinal-position,14910
E01031896,2010,IMD rank,ordinal-position,6881
E01026346,2010,IMD rank,ordinal-position,28223
E01001753,2010,IMD rank,ordinal-position,3073
E01009736,2010,IMD rank,ordinal-position,21803
E01008253,2010,IMD rank,ordinal-position,3184
E01031023,2010,IMD rank,ordinal-position,24748
E01011532,2010,IMD rank,ordinal-position,8499
E01023582,2010,IMD rank,ordinal-position,15746
E01006972,2010,IMD rank,ordinal-position,17193
E01011319,2010,IMD rank,ordinal-position,11086
E01023369,2010,IMD rank,ordinal-position,18517
E01006759,2010,IMD rank,ordinal-position,1127
E01005276,2010,IMD rank,ordinal-position,12090
E01019632,2010,IMD rank,ordinal-position,25400
E01019419,2010,IMD rank,ordinal-position,20222
E01028588,2010,IMD rank,ordinal-position,14879
E01022911,2010,IMD rank,ordinal-position,15181
E01003995,2010,IMD rank,ordinal-position,6364
E01015055,2010,IMD rank,ordinal-position,4291
E01029411,2010,IMD rank,ordinal-position,19798
E01021215,2010,IMD rank,ordinal-position,19492
E01002299,2010,IMD rank,ordinal-position,11581
E01004605,2010,IMD rank,ordinal-position,16566
E01016655,2010,IMD rank,ordinal-position,32289
E01013774,2010,IMD rank,ordinal-position,10646
E01003122,2010,IMD rank,ordinal-position,9143
E01027917,2010,IMD rank,ordinal-position,30855
E01000241,2010,IMD rank,ordinal-position,21606
E01012291,2010,IMD rank,ordinal-position,4671
E01031984,2010,IMD rank,ordinal-position,32195
E01000028,2010,IMD rank,ordinal-position,3695
E01012078,2010,IMD rank,ordinal-position,2500
E01026434,2010,IMD rank,ordinal-position,22493
E01001841,2010,IMD rank,ordinal-position,4455
E01009824,2010,IMD rank,ordinal-position,9161
E01030288,2010,IMD rank,ordinal-position,25306
E01001628,2010,IMD rank,ordinal-position,4340
E01008341,2010,IMD rank,ordinal-position,5680
E01010797,2010,IMD rank,ordinal-position,23177
E01008128,2010,IMD rank,ordinal-position,17480
E01031111,2010,IMD rank,ordinal-position,31776
E01011620,2010,IMD rank,ordinal-position,2005
E01023670,2010,IMD rank,ordinal-position,28542
E01011407,2010,IMD rank,ordinal-position,12941
E01023457,2010,IMD rank,ordinal-position,29717
E01006847,2010,IMD rank,ordinal-position,3271
E01018897,2010,IMD rank,ordinal-position,5265
E01005364,2010,IMD rank,ordinal-position,20122
E01019720,2010,IMD rank,ordinal-position,24692
E01019507,2010,IMD rank,ordinal-position,1837
E01028676,2010,IMD rank,ordinal-position,19918
E01020693,2010,IMD rank,ordinal-position,11417
E01018024,2010,IMD rank,ordinal-position,15874
E01015143,2010,IMD rank,ordinal-position,7615
E01027193,2010,IMD rank,ordinal-position,27315
E01021303,2010,IMD rank,ordinal-position,9861
E01002387,2010,IMD rank,ordinal-position,31232
E01016743,2010,IMD rank,ordinal-position,1866
E01013862,2010,IMD rank,ordinal-position,3394
E01003210,2010,IMD rank,ordinal-position,7677
E01013649,2010,IMD rank,ordinal-position,17923
E01025699,2010,IMD rank,ordinal-position,1180
E01000116,2010,IMD rank,ordinal-position,25246
E01012166,2010,IMD rank,ordinal-position,2390
E01031859,2010,IMD rank,ordinal-position,11052
E01026522,2010,IMD rank,ordinal-position,14758
E01009912,2010,IMD rank,ordinal-position,28521
E01030376,2010,IMD rank,ordinal-position,29182
E01026309,2010,IMD rank,ordinal-position,14090
E01001716,2010,IMD rank,ordinal-position,1248
E01010885,2010,IMD rank,ordinal-position,16109
E01008216,2010,IMD rank,ordinal-position,3301
E01023545,2010,IMD rank,ordinal-position,18456
E01006935,2010,IMD rank,ordinal-position,21593
E01018985,2010,IMD rank,ordinal-position,18956
E01010012,2010,IMD rank,ordinal-position,17003
E01022062,2010,IMD rank,ordinal-position,31476
E01005452,2010,IMD rank,ordinal-position,24612
E01005239,2010,IMD rank,ordinal-position,579
E01017289,2010,IMD rank,ordinal-position,14310
E01028764,2010,IMD rank,ordinal-position,29590
E01020781,2010,IMD rank,ordinal-position,13089
E01018112,2010,IMD rank,ordinal-position,29426
E01020568,2010,IMD rank,ordinal-position,9604
E01003958,2010,IMD rank,ordinal-position,13754
E01015231,2010,IMD rank,ordinal-position,688
E01027281,2010,IMD rank,ordinal-position,21265
E01015018,2010,IMD rank,ordinal-position,27992
E01027068,2010,IMD rank,ordinal-position,31113
E01002475,2010,IMD rank,ordinal-position,17630
E01016831,2010,IMD rank,ordinal-position,24764
E01013950,2010,IMD rank,ordinal-position,16515
E01016618,2010,IMD rank,ordinal-position,27756
E01013737,2010,IMD rank,ordinal-position,13541
E01025787,2010,IMD rank,ordinal-position,31755
E01031947,2010,IMD rank,ordinal-position,16111
E01000204,2010,IMD rank,ordinal-position,23285
E01012254,2010,IMD rank,ordinal-position,1130
E01026610,2010,IMD rank,ordinal-position,15987
E01007694,2010,IMD rank,ordinal-position,5970
E01030464,2010,IMD rank,ordinal-position,15731
E01001804,2010,IMD rank,ordinal-position,4605
E01010973,2010,IMD rank,ordinal-position,19946
E01008304,2010,IMD rank,ordinal-position,176
E01023633,2010,IMD rank,ordinal-position,19756
E01010100,2010,IMD rank,ordinal-position,7663
E01022150,2010,IMD rank,ordinal-position,14487
E01005540,2010,IMD rank,ordinal-position,11670
E01017590,2010,IMD rank,ordinal-position,27544
E01015979,2010,IMD rank,ordinal-position,23519
E01005327,2010,IMD rank,ordinal-position,8780
E01017377,2010,IMD rank,ordinal-position,27265
E01014496,2010,IMD rank,ordinal-position,11767
E01028852,2010,IMD rank,ordinal-position,20182
E01018200,2010,IMD rank,ordinal-position,26729
E01028639,2010,IMD rank,ordinal-position,20357
E01020656,2010,IMD rank,ordinal-position,10770
E01015106,2010,IMD rank,ordinal-position,14732
E01027156,2010,IMD rank,ordinal-position,4574
E01002563,2010,IMD rank,ordinal-position,18613
E01001080,2010,IMD rank,ordinal-position,779
E01016706,2010,IMD rank,ordinal-position,32464
E01009063,2010,IMD rank,ordinal-position,1009
E01013825,2010,IMD rank,ordinal-position,1826
E01025875,2010,IMD rank,ordinal-position,12789
E01012342,2010,IMD rank,ordinal-position,5047
E01024392,2010,IMD rank,ordinal-position,12331
E01007782,2010,IMD rank,ordinal-position,5906
E01012129,2010,IMD rank,ordinal-position,15485
E01024179,2010,IMD rank,ordinal-position,10872
E01007569,2010,IMD rank,ordinal-position,6472
E01030552,2010,IMD rank,ordinal-position,25802
E01030339,2010,IMD rank,ordinal-position,25940
E01025002,2010,IMD rank,ordinal-position,17774
E01006086,2010,IMD rank,ordinal-position,26247
E01010848,2010,IMD rank,ordinal-position,14359
E01022898,2010,IMD rank,ordinal-position,31403
E01029398,2010,IMD rank,ordinal-position,16197
E01023721,2010,IMD rank,ordinal-position,31391
E01023508,2010,IMD rank,ordinal-position,22028
E01018948,2010,IMD rank,ordinal-position,15353
E01022025,2010,IMD rank,ordinal-position,226
E01005415,2010,IMD rank,ordinal-position,22954
E01017465,2010,IMD rank,ordinal-position,28089
E01014584,2010,IMD rank,ordinal-position,3443
E01028940,2010,IMD rank,ordinal-position,20414
E01028727,2010,IMD rank,ordinal-position,28960
E01020744,2010,IMD rank,ordinal-position,8060
E01027244,2010,IMD rank,ordinal-position,1409
E01002651,2010,IMD rank,ordinal-position,15482
E01031098,2010,IMD rank,ordinal-position,13702
E01002438,2010,IMD rank,ordinal-position,20285
E01009151,2010,IMD rank,ordinal-position,1094
E01013913,2010,IMD rank,ordinal-position,13648
E01025963,2010,IMD rank,ordinal-position,18045
E01012430,2010,IMD rank,ordinal-position,1691
E01024480,2010,IMD rank,ordinal-position,8204
E01007870,2010,IMD rank,ordinal-position,3543
E01012217,2010,IMD rank,ordinal-position,4343
E01024267,2010,IMD rank,ordinal-position,22989
E01007657,2010,IMD rank,ordinal-position,19699
E01030640,2010,IMD rank,ordinal-position,13548
E01030427,2010,IMD rank,ordinal-position,31548
E01006174,2010,IMD rank,ordinal-position,21915
E01010936,2010,IMD rank,ordinal-position,30159
E01022986,2010,IMD rank,ordinal-position,21337
E01029486,2010,IMD rank,ordinal-position,25636
E01004893,2010,IMD rank,ordinal-position,30211
E01022113,2010,IMD rank,ordinal-position,31502
E01003197,2010,IMD rank,ordinal-position,5239
E01005503,2010,IMD rank,ordinal-position,23815
E01017553,2010,IMD rank,ordinal-position,30962
E01014672,2010,IMD rank,ordinal-position,25131
E01004020,2010,IMD rank,ordinal-position,5895
E01016070,2010,IMD rank,ordinal-position,10892
E01028815,2010,IMD rank,ordinal-position,31856
E01014459,2010,IMD rank,ordinal-position,17019
E01020832,2010,IMD rank,ordinal-position,10809
E01009899,2010,IMD rank,ordinal-position,29559
E01020619,2010,IMD rank,ordinal-position,17157
E01027332,2010,IMD rank,ordinal-position,20875
E01031186,2010,IMD rank,ordinal-position,14643
E01027119,2010,IMD rank,ordinal-position,17945
E01002526,2010,IMD rank,ordinal-position,5772
E01011695,2010,IMD rank,ordinal-position,3954
E01001043,2010,IMD rank,ordinal-position,8562
E01009026,2010,IMD rank,ordinal-position,1940
E01025838,2010,IMD rank,ordinal-position,29268
E01012305,2010,IMD rank,ordinal-position,5514
E01024355,2010,IMD rank,ordinal-position,24958
