FeatureCode,DateCode,Measurement,Units,Value
E01011527,2007,IMD score,,11.19
E01023577,2007,IMD score,,6.21
E01006967,2007,IMD score,,56.46
E01024400,2007,IMD score,,13.56
E01010044,2007,IMD score,,35.36
E01022094,2007,IMD score,,4.24
E01005484,2007,IMD score,,80.86
E01019840,2007,IMD score,,11.87
E01019627,2007,IMD score,,8.39
E01028796,2007,IMD score,,9.82
E01018144,2007,IMD score,,31.83
E01022906,2007,IMD score,,42.54
E01015263,2007,IMD score,,50.54
E01029406,2007,IMD score,,12
E01021423,2007,IMD score,,22.86
E01004813,2007,IMD score,,39.11
E01016863,2007,IMD score,,42.74
E01013982,2007,IMD score,,11.57
E01003330,2007,IMD score,,38.36
E01013769,2007,IMD score,,48.67
E01003117,2007,IMD score,,31.59
E01000236,2007,IMD score,,17.86
E01012286,2007,IMD score,,54.93
E01031979,2007,IMD score,,11.49
E01026642,2007,IMD score,,12.36
E01030496,2007,IMD score,,23.59
E01026429,2007,IMD score,,17.18
E01009819,2007,IMD score,,9.32
E01001836,2007,IMD score,,45.65
E01008336,2007,IMD score,,43.46
E01031106,2007,IMD score,,13.95
E01011615,2007,IMD score,,26.88
E01023665,2007,IMD score,,9.53
E01010132,2007,IMD score,,19.07
E01022182,2007,IMD score,,10.43
E01005572,2007,IMD score,,10.13
E01005359,2007,IMD score,,12.72
E01019715,2007,IMD score,,18.48
E01028884,2007,IMD score,,9.89
E01018232,2007,IMD score,,2.99
E01020688,2007,IMD score,,23.91
E01015351,2007,IMD score,,7.78
E01018019,2007,IMD score,,3.31
E01027188,2007,IMD score,,26.14
E01015138,2007,IMD score,,13.33
E01021511,2007,IMD score,,9.28
E01002595,2007,IMD score,,30.14
E01004901,2007,IMD score,,7.18
E01016951,2007,IMD score,,33.16
E01028011,2007,IMD score,,34.67
E01009095,2007,IMD score,,36.26
E01016738,2007,IMD score,,27.87
E01013857,2007,IMD score,,54.62
E01003205,2007,IMD score,,44.07
E01000324,2007,IMD score,,18.38
E01012374,2007,IMD score,,6.95
E01026730,2007,IMD score,,17.43
E01030584,2007,IMD score,,2.65
E01026517,2007,IMD score,,9.12
E01009907,2007,IMD score,,19.37
E01001924,2007,IMD score,,13.87
E01025034,2007,IMD score,,24.94
E01008424,2007,IMD score,,15.2
E01011703,2007,IMD score,,3.85
E01023753,2007,IMD score,,8.81
E01010220,2007,IMD score,,8.63
E01022270,2007,IMD score,,13.02
E01005660,2007,IMD score,,56.83
E01010007,2007,IMD score,,29.84
E01022057,2007,IMD score,,7.04
E01005447,2007,IMD score,,40.57
E01017497,2007,IMD score,,16.6
E01019803,2007,IMD score,,22.59
E01028972,2007,IMD score,,7.73
E01018320,2007,IMD score,,7.53
E01028759,2007,IMD score,,9.85
E01020776,2007,IMD score,,20.87
E01018107,2007,IMD score,,46.66
E01015226,2007,IMD score,,14.33
E01027276,2007,IMD score,,4.94
E01002683,2007,IMD score,,11.16
E01009183,2007,IMD score,,16.76
E01016826,2007,IMD score,,2.93
E01013945,2007,IMD score,,44.66
E01025995,2007,IMD score,,10.84
E01000412,2007,IMD score,,13.77
E01012462,2007,IMD score,,8.81
E01026605,2007,IMD score,,14.71
E01012249,2007,IMD score,,37.58
E01024299,2007,IMD score,,7.34
E01007689,2007,IMD score,,11.52
E01030672,2007,IMD score,,3.01
E01030459,2007,IMD score,,15.6
E01025122,2007,IMD score,,16.71
E01008512,2007,IMD score,,46.16
E01010968,2007,IMD score,,8.59
E01023841,2007,IMD score,,5.7
E01023628,2007,IMD score,,5.11
E01022145,2007,IMD score,,6.7
E01005535,2007,IMD score,,31.45
E01017585,2007,IMD score,,5.13
E01004052,2007,IMD score,,34.84
E01028847,2007,IMD score,,16.71
E01020864,2007,IMD score,,15.03
E01015314,2007,IMD score,,8.94
E01027364,2007,IMD score,,10.13
E01002771,2007,IMD score,,36.73
E01002558,2007,IMD score,,31.6
E01009271,2007,IMD score,,44.23
E01016914,2007,IMD score,,42.11
E01009058,2007,IMD score,,44.8
E01001075,2007,IMD score,,13.17
E01032041,2007,IMD score,,8.22
E01000500,2007,IMD score,,28.53
E01012550,2007,IMD score,,10.7
E01007990,2007,IMD score,,22.87
E01012337,2007,IMD score,,5.55
E01024387,2007,IMD score,,18.86
E01007777,2007,IMD score,,33.36
E01030760,2007,IMD score,,3.43
E01030547,2007,IMD score,,22.22
E01025210,2007,IMD score,,30.67
E01006294,2007,IMD score,,21.87
E01008600,2007,IMD score,,52.65
E01023716,2007,IMD score,,3.06
E01022233,2007,IMD score,,13.83
E01005623,2007,IMD score,,18.92
E01017673,2007,IMD score,,5.12
E01014792,2007,IMD score,,6.32
E01004140,2007,IMD score,,34.74
E01016190,2007,IMD score,,7.78
E01014579,2007,IMD score,,39.71
E01028935,2007,IMD score,,7.42
E01020952,2007,IMD score,,28.02
E01020739,2007,IMD score,,47.57
E01013096,2007,IMD score,,14.35
E01015402,2007,IMD score,,11.22
E01027452,2007,IMD score,,10.32
E01027239,2007,IMD score,,45.13
E01002646,2007,IMD score,,32.65
E01009146,2007,IMD score,,55.42
E01001163,2007,IMD score,,17.8
E01013908,2007,IMD score,,37.88
E01025958,2007,IMD score,,12.7
E01012425,2007,IMD score,,44.3
E01024475,2007,IMD score,,8.82
E01007865,2007,IMD score,,5.6
E01030635,2007,IMD score,,6.77
E01006382,2007,IMD score,,7.81
E01006169,2007,IMD score,,13.99
E01029694,2007,IMD score,,11.73
E01019042,2007,IMD score,,29.2
E01023804,2007,IMD score,,17.42
E01021498,2007,IMD score,,16.62
E01004888,2007,IMD score,,17.45
E01022321,2007,IMD score,,23.11
E01005711,2007,IMD score,,17.58
E01017761,2007,IMD score,,1.95
E01022108,2007,IMD score,,8.17
E01014880,2007,IMD score,,3.36
E01017548,2007,IMD score,,11.86
E01014667,2007,IMD score,,8.14
E01004015,2007,IMD score,,25.14
E01016065,2007,IMD score,,16.91
E01020827,2007,IMD score,,29.98
E01013184,2007,IMD score,,32.02
E01027540,2007,IMD score,,69.98
E01031394,2007,IMD score,,15.69
E01027327,2007,IMD score,,19.59
E01002734,2007,IMD score,,61.04
E01009234,2007,IMD score,,21.4
E01001251,2007,IMD score,,17.06
E01001038,2007,IMD score,,23.2
E01032004,2007,IMD score,,11.23
E01012513,2007,IMD score,,4.45
E01024563,2007,IMD score,,39.47
E01007953,2007,IMD score,,19.88
E01030723,2007,IMD score,,6.33
E01011030,2007,IMD score,,48.05
E01023080,2007,IMD score,,7.34
E01006470,2007,IMD score,,74.52
E01006257,2007,IMD score,,19.76
E01029782,2007,IMD score,,31.43
E01019130,2007,IMD score,,14.11
E01029569,2007,IMD score,,17.31
E01021586,2007,IMD score,,3.32
E01004976,2007,IMD score,,26.98
E01028086,2007,IMD score,,12.09
E01003493,2007,IMD score,,41.88
E01017636,2007,IMD score,,3.08
E01000399,2007,IMD score,,10.59
E01014755,2007,IMD score,,11.22
E01004103,2007,IMD score,,11.15
E01016153,2007,IMD score,,43.14
E01020915,2007,IMD score,,27.48
E01001999,2007,IMD score,,34.59
E01013272,2007,IMD score,,23.9
E01031482,2007,IMD score,,20.4
E01013059,2007,IMD score,,5.37
E01027415,2007,IMD score,,51.59
E01008499,2007,IMD score,,21.94
E01002822,2007,IMD score,,13.73
E01031269,2007,IMD score,,12.02
E01011991,2007,IMD score,,33.07
E01002609,2007,IMD score,,17.32
E01009322,2007,IMD score,,64.71
E01011778,2007,IMD score,,24.96
E01009109,2007,IMD score,,63.72
E01001126,2007,IMD score,,7.76
E01010295,2007,IMD score,,41.13
E01012601,2007,IMD score,,68.77
E01024651,2007,IMD score,,24.71
E01030811,2007,IMD score,,2.9
E01024438,2007,IMD score,,7.43
E01007828,2007,IMD score,,21.65
E01019878,2007,IMD score,,13.1
E01006345,2007,IMD score,,11.78
E01018395,2007,IMD score,,7.47
E01029870,2007,IMD score,,10.6
E01029657,2007,IMD score,,6.03
E01021674,2007,IMD score,,22.79
E01019005,2007,IMD score,,31.42
E01028174,2007,IMD score,,26.2
E01020191,2007,IMD score,,14.64
E01003581,2007,IMD score,,42
E01003368,2007,IMD score,,19.17
E01017724,2007,IMD score,,21.4
E01000487,2007,IMD score,,20.86
E01014843,2007,IMD score,,23.13
E01026893,2007,IMD score,,13.74
E01016241,2007,IMD score,,15.82
E01013360,2007,IMD score,,3.76
E01016028,2007,IMD score,,9.76
E01031570,2007,IMD score,,14.76
E01027503,2007,IMD score,,18.55
E01013147,2007,IMD score,,39.89
E01025197,2007,IMD score,,11.25
E01008587,2007,IMD score,,20.09
E01002910,2007,IMD score,,15.11
E01031357,2007,IMD score,,14.6
E01026020,2007,IMD score,,16.26
E01009410,2007,IMD score,,37.21
E01011866,2007,IMD score,,38.73
E01001214,2007,IMD score,,21.56
E01010383,2007,IMD score,,41.87
E01024526,2007,IMD score,,7.61
E01007916,2007,IMD score,,49.35
E01019966,2007,IMD score,,11.1
E01023043,2007,IMD score,,5.37
E01006433,2007,IMD score,,35.36
E01018483,2007,IMD score,,18.7
E01015389,2007,IMD score,,11.75
E01029745,2007,IMD score,,16.23
E01021762,2007,IMD score,,15.68
E01028262,2007,IMD score,,15.74
E01021549,2007,IMD score,,7.43
E01004939,2007,IMD score,,27.53
E01016989,2007,IMD score,,26.1
E01028049,2007,IMD score,,22.08
E01020066,2007,IMD score,,9.81
E01003456,2007,IMD score,,15.38
E01017812,2007,IMD score,,14.16
E01000575,2007,IMD score,,21.85
E01014931,2007,IMD score,,6.88
E01026981,2007,IMD score,,18.9
E01014718,2007,IMD score,,8.81
E01026768,2007,IMD score,,9.94
E01016116,2007,IMD score,,22.1
E01013235,2007,IMD score,,10.01
E01025285,2007,IMD score,,40.67
E01008675,2007,IMD score,,22.81
E01031445,2007,IMD score,,14.28
E01007192,2007,IMD score,,11.18
E01011954,2007,IMD score,,37.6
E01001302,2007,IMD score,,11.08
E01010471,2007,IMD score,,48.62
E01010258,2007,IMD score,,38.94
E01024614,2007,IMD score,,54.28
E01005698,2007,IMD score,,54.92
E01023131,2007,IMD score,,8.9
E01006521,2007,IMD score,,39.43
E01018571,2007,IMD score,,4.9
E01015690,2007,IMD score,,6.59
E01006308,2007,IMD score,,46.24
E01018358,2007,IMD score,,10.76
E01015477,2007,IMD score,,23.83
E01029833,2007,IMD score,,14
E01021850,2007,IMD score,,25.19
E01021637,2007,IMD score,,19.48
E01028350,2007,IMD score,,8.83
E01028137,2007,IMD score,,4.2
E01020154,2007,IMD score,,17.5
E01003544,2007,IMD score,,35.27
E01017900,2007,IMD score,,19.8
E01000663,2007,IMD score,,18.14
E01002061,2007,IMD score,,25.02
E01014806,2007,IMD score,,35.66
E01026856,2007,IMD score,,14.45
E01016204,2007,IMD score,,9.92
E01013323,2007,IMD score,,13.75
E01025373,2007,IMD score,,16.35
E01008763,2007,IMD score,,34.51
E01031533,2007,IMD score,,15.83
E01007280,2007,IMD score,,9.06
E01007067,2007,IMD score,,12.56
E01030050,2007,IMD score,,3.84
E01011829,2007,IMD score,,12.05
E01023879,2007,IMD score,,10.68
E01024702,2007,IMD score,,19.9
E01010346,2007,IMD score,,7.65
E01022396,2007,IMD score,,8.56
E01005786,2007,IMD score,,7
E01019929,2007,IMD score,,13.03
E01023006,2007,IMD score,,33.61
E01018446,2007,IMD score,,20.28
E01015565,2007,IMD score,,7.9
E01029921,2007,IMD score,,7.51
E01029708,2007,IMD score,,12.48
E01021725,2007,IMD score,,10.25
E01014082,2007,IMD score,,13.13
E01032292,2007,IMD score,,29.73
E01028225,2007,IMD score,,30.03
E01020242,2007,IMD score,,4.65
E01003632,2007,IMD score,,31.51
E01032079,2007,IMD score,,7.38
E01020029,2007,IMD score,,17.25
E01000751,2007,IMD score,,6.67
E01003419,2007,IMD score,,10.45
E01000538,2007,IMD score,,10.34
E01012588,2007,IMD score,,33.06
E01026944,2007,IMD score,,14.69
E01030798,2007,IMD score,,2.72
E01013411,2007,IMD score,,9.97
E01025461,2007,IMD score,,7.21
E01008851,2007,IMD score,,33.08
E01025248,2007,IMD score,,62.89
E01008638,2007,IMD score,,12.33
E01031621,2007,IMD score,,3.19
E01031408,2007,IMD score,,14.48
E01007155,2007,IMD score,,52.87
E01011917,2007,IMD score,,48.66
E01023967,2007,IMD score,,8.93
E01010434,2007,IMD score,,31.37
E01022484,2007,IMD score,,26.9
E01005874,2007,IMD score,,47.66
E01004391,2007,IMD score,,36.17
E01004178,2007,IMD score,,21.14
E01018534,2007,IMD score,,27.24
E01015653,2007,IMD score,,13.83
E01005001,2007,IMD score,,9.11
E01017051,2007,IMD score,,39.32
E01021813,2007,IMD score,,11.32
E01002897,2007,IMD score,,21.19
E01014170,2007,IMD score,,9.49
E01032380,2007,IMD score,,6.73
E01028313,2007,IMD score,,37.11
E01020330,2007,IMD score,,19.73
E01009397,2007,IMD score,,59.21
E01003720,2007,IMD score,,33.29
E01032167,2007,IMD score,,10.43
E01020117,2007,IMD score,,17.82
E01003507,2007,IMD score,,47.26
E01000626,2007,IMD score,,39.79
E01012676,2007,IMD score,,30.79
E01002024,2007,IMD score,,25.94
E01026819,2007,IMD score,,41.23
E01011193,2007,IMD score,,13.45
E01030886,2007,IMD score,,5.11
E01025336,2007,IMD score,,3.92
E01008726,2007,IMD score,,11.68
E01007243,2007,IMD score,,19.77
E01019293,2007,IMD score,,20.65
E01030013,2007,IMD score,,32.1
E01010522,2007,IMD score,,44.18
E01022572,2007,IMD score,,4.51
E01005962,2007,IMD score,,18.31
E01029072,2007,IMD score,,24.87
E01010309,2007,IMD score,,34.55
E01022359,2007,IMD score,,4.71
E01005749,2007,IMD score,,11.31
E01017799,2007,IMD score,,3.4
E01004266,2007,IMD score,,40.5
E01018622,2007,IMD score,,21.38
E01027791,2007,IMD score,,6.73
E01015741,2007,IMD score,,48.15
E01018409,2007,IMD score,,13.58
E01027578,2007,IMD score,,15.57
E01015528,2007,IMD score,,37.64
E01021901,2007,IMD score,,18.93
E01002985,2007,IMD score,,13.26
E01028401,2007,IMD score,,5.43
E01014045,2007,IMD score,,19.1
E01026095,2007,IMD score,,26.71
E01009485,2007,IMD score,,61.6
E01020205,2007,IMD score,,11.26
E01001289,2007,IMD score,,14.16
E01032255,2007,IMD score,,13.15
E01000714,2007,IMD score,,13.9
E01012764,2007,IMD score,,19.24
E01002112,2007,IMD score,,5.49
E01026907,2007,IMD score,,2.94
E01011281,2007,IMD score,,37.58
E01030974,2007,IMD score,,14.18
E01011068,2007,IMD score,,11.68
E01025424,2007,IMD score,,5.76
E01008814,2007,IMD score,,24.17
E01007331,2007,IMD score,,21.83
E01019381,2007,IMD score,,11.4
E01030101,2007,IMD score,,8.91
E01007118,2007,IMD score,,32.79
E01019168,2007,IMD score,,20.89
E01010610,2007,IMD score,,63.34
E01022660,2007,IMD score,,8.65
E01029160,2007,IMD score,,7.6
E01022447,2007,IMD score,,9.19
E01005837,2007,IMD score,,9.91
E01017887,2007,IMD score,,2.67
E01004354,2007,IMD score,,20.56
E01018710,2007,IMD score,,34.68
E01015616,2007,IMD score,,49.68
E01027666,2007,IMD score,,10.9
E01017014,2007,IMD score,,13.47
E01026183,2007,IMD score,,25.05
E01014133,2007,IMD score,,17.93
E01009573,2007,IMD score,,54.4
E01001590,2007,IMD score,,30.9
E01001377,2007,IMD score,,11.88
E01032343,2007,IMD score,,19.52
E01008090,2007,IMD score,,56.42
E01000802,2007,IMD score,,23.85
E01012852,2007,IMD score,,56.23
E01002200,2007,IMD score,,18.47
E01012639,2007,IMD score,,71.55
E01024689,2007,IMD score,,11.04
E01030849,2007,IMD score,,7.8
E01011156,2007,IMD score,,16.28
E01025512,2007,IMD score,,7.09
E01006596,2007,IMD score,,18.22
E01008902,2007,IMD score,,58.47
E01007206,2007,IMD score,,29.71
E01019256,2007,IMD score,,16.21
E01022535,2007,IMD score,,4.86
E01005925,2007,IMD score,,5.53
E01017975,2007,IMD score,,32
E01029035,2007,IMD score,,7.13
E01021052,2007,IMD score,,1.99
E01004442,2007,IMD score,,26.2
E01016492,2007,IMD score,,16.25
E01004229,2007,IMD score,,39.99
E01016279,2007,IMD score,,16.57
E01013398,2007,IMD score,,21.21
E01015704,2007,IMD score,,40.71
E01027754,2007,IMD score,,5.86
E01017102,2007,IMD score,,37.36
E01002948,2007,IMD score,,18.86
E01014221,2007,IMD score,,60.51
E01026271,2007,IMD score,,26.44
E01009661,2007,IMD score,,43
E01026058,2007,IMD score,,13.68
E01014008,2007,IMD score,,17.59
E01009448,2007,IMD score,,31.77
E01001465,2007,IMD score,,26.28
E01032431,2007,IMD score,,12.17
E01032218,2007,IMD score,,8.98
E01012940,2007,IMD score,,14.35
E01024990,2007,IMD score,,8.86
E01012727,2007,IMD score,,13.78
E01024777,2007,IMD score,,17.33
E01030937,2007,IMD score,,4.72
E01025600,2007,IMD score,,5.33
E01011244,2007,IMD score,,16.75
E01023294,2007,IMD score,,31.99
E01006684,2007,IMD score,,16.64
E01029996,2007,IMD score,,34.24
E01019344,2007,IMD score,,15.36
E01022623,2007,IMD score,,6.98
E01029123,2007,IMD score,,18.04
E01021140,2007,IMD score,,8.86
E01004530,2007,IMD score,,20.03
E01016580,2007,IMD score,,19.32
E01014969,2007,IMD score,,4.28
E01004317,2007,IMD score,,48.81
E01016367,2007,IMD score,,22.2
E01013486,2007,IMD score,,60.08
E01027842,2007,IMD score,,18.94
E01027629,2007,IMD score,,26.87
E01031696,2007,IMD score,,5.18
E01026146,2007,IMD score,,31.73
E01009536,2007,IMD score,,10.49
E01001553,2007,IMD score,,42.26
E01032306,2007,IMD score,,20.84
E01008053,2007,IMD score,,38.66
E01012815,2007,IMD score,,14.24
E01024865,2007,IMD score,,42.82
E01011332,2007,IMD score,,47.77
E01023382,2007,IMD score,,13.58
E01006772,2007,IMD score,,38.44
E01011119,2007,IMD score,,9.74
E01023169,2007,IMD score,,4.38
E01006559,2007,IMD score,,81.78
E01005076,2007,IMD score,,22.51
E01019432,2007,IMD score,,20.38
E01021888,2007,IMD score,,24.95
E01019219,2007,IMD score,,12.34
E01028388,2007,IMD score,,1.2
E01022711,2007,IMD score,,21.93
E01003795,2007,IMD score,,8.52
E01029211,2007,IMD score,,8.55
E01017938,2007,IMD score,,2.6
E01021015,2007,IMD score,,65.15
E01002099,2007,IMD score,,49.23
E01004405,2007,IMD score,,33.64
E01016455,2007,IMD score,,22.25
E01013574,2007,IMD score,,5.87
E01027930,2007,IMD score,,43.01
E01027717,2007,IMD score,,2.39
E01000041,2007,IMD score,,32.41
E01012091,2007,IMD score,,70.64
E01031784,2007,IMD score,,13.89
E01026234,2007,IMD score,,4.76
E01009624,2007,IMD score,,26.81
E01001641,2007,IMD score,,27.14
E01030088,2007,IMD score,,9.18
E01001428,2007,IMD score,,42.05
E01008141,2007,IMD score,,7.85
E01010597,2007,IMD score,,22.56
E01012903,2007,IMD score,,39.14
E01024953,2007,IMD score,,41.08
E01011420,2007,IMD score,,13.81
E01023470,2007,IMD score,,8.45
E01006860,2007,IMD score,,34.84
E01011207,2007,IMD score,,12.72
E01023257,2007,IMD score,,11.14
E01006647,2007,IMD score,,79.57
E01018697,2007,IMD score,,9.34
E01005164,2007,IMD score,,49.15
E01019520,2007,IMD score,,28.46
E01029959,2007,IMD score,,49.4
E01021976,2007,IMD score,,18.05
E01019307,2007,IMD score,,7.43
E01028476,2007,IMD score,,3.09
E01020493,2007,IMD score,,17.51
E01003883,2007,IMD score,,5.87
E01000789,2007,IMD score,,43.73
E01021103,2007,IMD score,,28.86
E01002187,2007,IMD score,,12.78
E01016543,2007,IMD score,,9.54
E01013662,2007,IMD score,,31.3
E01003010,2007,IMD score,,5.48
E01027805,2007,IMD score,,44.59
E01013449,2007,IMD score,,13.6
E01025499,2007,IMD score,,15.31
E01008889,2007,IMD score,,38.84
E01031872,2007,IMD score,,14.98
E01031659,2007,IMD score,,8.26
E01026322,2007,IMD score,,8.66
E01009712,2007,IMD score,,20.51
E01030176,2007,IMD score,,17.5
E01026109,2007,IMD score,,40.19
E01001516,2007,IMD score,,32.13
E01010685,2007,IMD score,,17.31
E01008016,2007,IMD score,,35.25
E01024828,2007,IMD score,,12.54
E01023345,2007,IMD score,,6.92
E01006735,2007,IMD score,,66.34
E01018785,2007,IMD score,,20.88
E01005252,2007,IMD score,,51.65
E01005039,2007,IMD score,,30.65
E01017089,2007,IMD score,,35.32
E01028564,2007,IMD score,,6.58
E01020581,2007,IMD score,,21.22
E01003971,2007,IMD score,,35.64
E01020368,2007,IMD score,,18.73
E01003758,2007,IMD score,,34.81
E01015031,2007,IMD score,,20.85
E01027081,2007,IMD score,,30.34
E01002275,2007,IMD score,,8.43
E01016631,2007,IMD score,,7.16
E01013750,2007,IMD score,,33.15
E01016418,2007,IMD score,,11.03
E01025587,2007,IMD score,,15.38
E01013537,2007,IMD score,,27.67
E01008977,2007,IMD score,,31.42
E01000994,2007,IMD score,,19.49
E01031960,2007,IMD score,,6.51
E01031747,2007,IMD score,,1.78
E01000004,2007,IMD score,,14.31
E01012054,2007,IMD score,,21.69
E01026410,2007,IMD score,,18.76
E01007494,2007,IMD score,,29.35
E01009800,2007,IMD score,,9.38
E01030264,2007,IMD score,,31.67
E01001604,2007,IMD score,,15.07
E01010773,2007,IMD score,,4.14
E01008104,2007,IMD score,,18.47
E01024916,2007,IMD score,,8.87
E01023433,2007,IMD score,,9.19
E01006823,2007,IMD score,,6.39
E01018873,2007,IMD score,,30.36
E01015992,2007,IMD score,,15.63
E01005340,2007,IMD score,,40.61
E01017390,2007,IMD score,,15.64
E01015779,2007,IMD score,,42.79
E01005127,2007,IMD score,,20.3
E01017177,2007,IMD score,,14.97
E01021939,2007,IMD score,,5.12
E01014296,2007,IMD score,,32.82
E01028652,2007,IMD score,,5.61
E01018000,2007,IMD score,,8.91
E01028439,2007,IMD score,,5.9
E01020456,2007,IMD score,,13.31
E01003846,2007,IMD score,,3.34
E01002363,2007,IMD score,,25.15
E01016506,2007,IMD score,,15.05
E01013625,2007,IMD score,,41.47
E01025675,2007,IMD score,,5.47
E01031835,2007,IMD score,,23.05
E01012142,2007,IMD score,,28.55
E01000869,2007,IMD score,,32.08
E01024192,2007,IMD score,,34.8
E01007582,2007,IMD score,,18.35
E01007369,2007,IMD score,,58.2
E01030352,2007,IMD score,,5.51
E01030139,2007,IMD score,,23.3
E01010861,2007,IMD score,,7.91
E01010648,2007,IMD score,,4.61
E01022698,2007,IMD score,,8.68
E01029198,2007,IMD score,,8.42
E01023521,2007,IMD score,,10.88
E01006911,2007,IMD score,,18.39
E01018961,2007,IMD score,,27.89
E01023308,2007,IMD score,,6.16
E01018748,2007,IMD score,,46.55
E01015867,2007,IMD score,,36.69
E01005215,2007,IMD score,,32.15
E01017265,2007,IMD score,,35.68
E01014384,2007,IMD score,,5.58
E01028740,2007,IMD score,,2.98
E01028527,2007,IMD score,,15.7
E01020544,2007,IMD score,,11.18
E01003934,2007,IMD score,,39.24
E01027044,2007,IMD score,,6.98
E01002451,2007,IMD score,,10.51
E01002238,2007,IMD score,,12.67
E01013713,2007,IMD score,,34.13
E01025763,2007,IMD score,,15.76
E01031923,2007,IMD score,,2.48
E01012230,2007,IMD score,,5.61
E01000957,2007,IMD score,,27.62
E01024280,2007,IMD score,,36.01
E01007670,2007,IMD score,,6.85
E01012017,2007,IMD score,,35.45
E01024067,2007,IMD score,,14.22
E01007457,2007,IMD score,,40.66
E01030440,2007,IMD score,,7
E01030227,2007,IMD score,,32.66
E01010736,2007,IMD score,,52.23
E01022786,2007,IMD score,,4.62
E01029286,2007,IMD score,,25.45
E01004693,2007,IMD score,,13.72
E01018836,2007,IMD score,,42.75
E01015955,2007,IMD score,,13.04
E01005303,2007,IMD score,,44.71
E01017353,2007,IMD score,,18.11
E01014472,2007,IMD score,,8.05
E01028615,2007,IMD score,,4.92
E01014259,2007,IMD score,,26.04
E01020632,2007,IMD score,,12.89
E01009699,2007,IMD score,,18.25
E01032469,2007,IMD score,,39.6
E01020419,2007,IMD score,,6.14
E01003809,2007,IMD score,,5.92
E01027132,2007,IMD score,,16.67
E01012978,2007,IMD score,,5.08
E01002326,2007,IMD score,,19.58
E01011495,2007,IMD score,,24.95
E01013801,2007,IMD score,,11.86
E01025851,2007,IMD score,,6.5
E01025638,2007,IMD score,,6.44
E01012105,2007,IMD score,,23.24
E01024155,2007,IMD score,,37.23
E01007545,2007,IMD score,,28.04
E01019595,2007,IMD score,,7.75
E01030315,2007,IMD score,,5.24
E01006062,2007,IMD score,,6.75
E01010824,2007,IMD score,,71.32
E01022874,2007,IMD score,,4.29
E01029374,2007,IMD score,,19.72
E01021391,2007,IMD score,,28.38
E01004781,2007,IMD score,,13.53
E01021178,2007,IMD score,,31.5
E01004568,2007,IMD score,,34.04
E01018924,2007,IMD score,,26.55
E01022001,2007,IMD score,,30.96
E01003085,2007,IMD score,,25.6
E01017441,2007,IMD score,,5.26
E01014560,2007,IMD score,,11.47
E01017228,2007,IMD score,,31.9
E01028703,2007,IMD score,,15.83
E01026397,2007,IMD score,,11.68
E01014347,2007,IMD score,,8.47
E01020720,2007,IMD score,,14.73
E01009787,2007,IMD score,,8.06
E01020507,2007,IMD score,,17.68
E01027220,2007,IMD score,,12.22
E01031074,2007,IMD score,,31.86
E01027007,2007,IMD score,,21.52
E01002414,2007,IMD score,,14.45
E01011583,2007,IMD score,,8.84
E01025726,2007,IMD score,,4.7
E01024243,2007,IMD score,,19.51
E01007633,2007,IMD score,,43.59
E01019683,2007,IMD score,,9.9
E01030403,2007,IMD score,,5.7
E01006150,2007,IMD score,,9.44
E01010912,2007,IMD score,,26.55
E01022962,2007,IMD score,,12.71
E01022749,2007,IMD score,,3.5
E01029462,2007,IMD score,,17.56
E01029249,2007,IMD score,,21.55
E01021266,2007,IMD score,,26.53
E01004656,2007,IMD score,,29.9
E01003173,2007,IMD score,,21.51
E01000292,2007,IMD score,,15.86
E01015918,2007,IMD score,,21.81
E01027968,2007,IMD score,,42.18
E01017316,2007,IMD score,,11.43
E01000079,2007,IMD score,,33.17
E01026485,2007,IMD score,,16.48
E01014435,2007,IMD score,,6.31
E01009875,2007,IMD score,,30.21
E01001892,2007,IMD score,,33.51
E01001679,2007,IMD score,,21.18
E01008392,2007,IMD score,,50.21
E01031162,2007,IMD score,,10.78
E01008179,2007,IMD score,,15.9
E01002502,2007,IMD score,,28.64
E01011671,2007,IMD score,,49.42
E01009002,2007,IMD score,,61.39
E01011458,2007,IMD score,,2.78
E01025814,2007,IMD score,,1.82
E01006898,2007,IMD score,,35.29
E01024331,2007,IMD score,,7.74
E01007721,2007,IMD score,,46.89
E01019771,2007,IMD score,,11.94
E01024118,2007,IMD score,,18.46
E01007508,2007,IMD score,,52.37
E01019558,2007,IMD score,,6.61
E01006025,2007,IMD score,,53.36
E01018075,2007,IMD score,,22.7
E01022837,2007,IMD score,,6.86
E01015194,2007,IMD score,,30.32
E01029550,2007,IMD score,,12.35
E01029337,2007,IMD score,,23.92
E01021354,2007,IMD score,,28.25
E01004744,2007,IMD score,,25.76
E01016794,2007,IMD score,,7.11
E01003261,2007,IMD score,,23.89
E01000380,2007,IMD score,,25.09
E01003048,2007,IMD score,,50.57
E01017404,2007,IMD score,,3.24
E01000167,2007,IMD score,,26.73
E01026573,2007,IMD score,,16.92
E01014523,2007,IMD score,,20.59
E01009963,2007,IMD score,,53.58
E01001980,2007,IMD score,,40.07
E01001767,2007,IMD score,,41.52
E01013040,2007,IMD score,,10.46
E01025090,2007,IMD score,,9.79
E01008480,2007,IMD score,,38.39
E01008267,2007,IMD score,,19.62
E01031250,2007,IMD score,,4.39
E01031037,2007,IMD score,,20.11
E01025902,2007,IMD score,,4.13
E01011546,2007,IMD score,,23.58
E01023596,2007,IMD score,,7.84
E01006986,2007,IMD score,,8.37
